LIDNUM;NAME;LATSTR;LONGSTR;LAT;LONG;MAX_AGE;BFA_MAX;BFA_MAX_ABS;FRAC_MAX;MIN_AGE;BFA_MIN;BFA_MIN_ABS;FRAC_MIN;CHRON;AGE_COMM;BASIN;SUBBASIN;COUNTRY;STATE;COUNTY;APNUMSPM;GENERAL;LOC_SYNONYMS;MEAN_HYPSODONTY;ESTIMATE_PRECIP;ESTIMATE_TEMP;ESTIMATE_NPP;PERS_WOODY_COVER;PERS_POLLEN_AP;PERS_POLLEN_NAP;PERS_POLLEN_OTHER;SIDNUM;ORDER;FAMILY;GENUS;SPECIES;SUBCLASSORSUPERORDER;SUBORDERORSUPERFAMILY;SUBFAMILY;UNIQUE;TAXON_STATUS;ID_STATUS;ADD_INFO;SOURCE_NAME;LS_MICROWEAR;LS_MESOWEAR;LS_MESOWEAR_SCORE;LS_MW_OR_HIGH;LS_MW_OR_LOW;LS_MW_CS_SHARP;LS_MW_CS_ROUND;LS_MW_CS_BLUNT;SVLENGTH;BODYMASS;SXDIMSZE;SXDIMDIS;TSHM;TCRWNHT;HORIZODONTY;CROWNTYP;CUSP_SHAPE;CUSP_COUNT_BUCCAL;CUSP_COUNT_LINGUAL;LOPH_COUNT_LON;LOPH_COUNT_TRS;FCT_AL;FCT_OL;FCT_SF;FCT_OT;FCT_CM;MICROWEAR;MESOWEAR;MESOWEAR_SCORE;MW_OR_HIGH;MW_OR_LOW;MW_CS_SHARP;MW_CS_ROUND;MW_CS_BLUNT;DIET_1;DIET_2;DIET_3;LOCOMO1;LOCOMO2;LOCOMO3;SPCOMMENT;SP_SYNONYM;SP_SYNONYM_COMMENT
20360;Laetoli_12;3 30 0 S;35 0 0 E;-3.5;35;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.5-3.8;\N;\N;Tanzania;;;287;;\N;2.00;\N;\N;\N;\N;\N;\N;\N;21121;Carnivora;Felidae;indet.;indet.;Eutheria;\N;Felinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;\N;\N;\N;\N;\N
20366;Laetoli_3;3 30 0 S;35 0 0 E;-3.5;35;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.5-3.8;\N;\N;Tanzania;;;495;;\N;1.89;\N;\N;\N;\N;\N;\N;\N;21124;Carnivora;Canidae;Canis;brevirostris;Eutheria;\N;Caninae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;\N;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;surficial;\N;\N;Eucyon brevirostris;\N
20366;Laetoli_3;3 30 0 S;35 0 0 E;-3.5;35;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.5-3.8;\N;\N;Tanzania;;;495;;\N;1.89;\N;\N;\N;\N;\N;\N;\N;21127;Carnivora;Felidae;Homotherium;indet.;Eutheria;\N;Machairodontinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;n;n;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;surficial;cursorial;\N;Epimachairodus indet.;\N
20366;Laetoli_3;3 30 0 S;35 0 0 E;-3.5;35;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.5-3.8;\N;\N;Tanzania;;;495;;\N;1.89;\N;\N;\N;\N;\N;\N;\N;21121;Carnivora;Felidae;indet.;indet.;Eutheria;\N;Felinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;\N;\N;\N;\N;\N
20366;Laetoli_3;3 30 0 S;35 0 0 E;-3.5;35;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.5-3.8;\N;\N;Tanzania;;;495;;\N;1.89;\N;\N;\N;\N;\N;\N;\N;23853;Carnivora;Felidae;Panthera;gombaszoegensis;Eutheria;\N;Felinae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;126765;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;\N;te;\N;\N;\N;Felis gombaszoegensis;\N
20366;Laetoli_3;3 30 0 S;35 0 0 E;-3.5;35;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.5-3.8;\N;\N;Tanzania;;;495;;\N;1.89;\N;\N;\N;\N;\N;\N;\N;25315;Carnivora;Felidae;Panthera;pardus;Eutheria;\N;Felinae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;53750;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;\N;te;\N;\N;\N;Felis pardus;\N
20376;Laetoli_4;3 30 0 S;35 0 0 E;-3.5;35;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.5-3.8;\N;\N;Tanzania;;;239;;\N;1.60;\N;\N;\N;\N;\N;\N;\N;21124;Carnivora;Canidae;Canis;brevirostris;Eutheria;\N;Caninae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;\N;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;surficial;\N;\N;Eucyon brevirostris;\N
20376;Laetoli_4;3 30 0 S;35 0 0 E;-3.5;35;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.5-3.8;\N;\N;Tanzania;;;239;;\N;1.60;\N;\N;\N;\N;\N;\N;\N;23853;Carnivora;Felidae;Panthera;gombaszoegensis;Eutheria;\N;Felinae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;126765;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;\N;te;\N;\N;\N;Felis gombaszoegensis;\N
20378;Laetoli_6;3 30 0 S;35 0 0 E;-3.5;35;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.5-3.8;\N;\N;Tanzania;;;576;;\N;1.88;\N;\N;\N;\N;\N;\N;\N;21124;Carnivora;Canidae;Canis;brevirostris;Eutheria;\N;Caninae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;\N;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;surficial;\N;\N;Eucyon brevirostris;\N
20378;Laetoli_6;3 30 0 S;35 0 0 E;-3.5;35;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.5-3.8;\N;\N;Tanzania;;;576;;\N;1.88;\N;\N;\N;\N;\N;\N;\N;21122;Carnivora;Canidae;Megacyon;indet.;Eutheria;\N;;-;\N;genus id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;\N;\N;\N;\N;\N
20378;Laetoli_6;3 30 0 S;35 0 0 E;-3.5;35;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.5-3.8;\N;\N;Tanzania;;;576;;\N;1.88;\N;\N;\N;\N;\N;\N;\N;23853;Carnivora;Felidae;Panthera;gombaszoegensis;Eutheria;\N;Felinae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;126765;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;\N;te;\N;\N;\N;Felis gombaszoegensis;\N
20379;Laetoli_7;3 30 0 S;35 0 0 E;-3.5;35;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.5-3.8;\N;\N;Tanzania;;;361;;\N;1.86;\N;\N;\N;\N;\N;\N;\N;21124;Carnivora;Canidae;Canis;brevirostris;Eutheria;\N;Caninae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;\N;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;surficial;\N;\N;Eucyon brevirostris;\N
20379;Laetoli_7;3 30 0 S;35 0 0 E;-3.5;35;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.5-3.8;\N;\N;Tanzania;;;361;;\N;1.86;\N;\N;\N;\N;\N;\N;\N;21127;Carnivora;Felidae;Homotherium;indet.;Eutheria;\N;Machairodontinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;n;n;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;surficial;cursorial;\N;Epimachairodus indet.;\N
20379;Laetoli_7;3 30 0 S;35 0 0 E;-3.5;35;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.5-3.8;\N;\N;Tanzania;;;361;;\N;1.86;\N;\N;\N;\N;\N;\N;\N;21131;Carnivora;Felidae;Megantereon;indet.;Eutheria;\N;Machairodontinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;\N;\N;\N;\N;\N
20379;Laetoli_7;3 30 0 S;35 0 0 E;-3.5;35;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.5-3.8;\N;\N;Tanzania;;;361;;\N;1.86;\N;\N;\N;\N;\N;\N;\N;25315;Carnivora;Felidae;Panthera;pardus;Eutheria;\N;Felinae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;53750;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;\N;te;\N;\N;\N;Felis pardus;\N
20380;Laetoli_7E;3 30 0 S;35 0 0 E;-3.5;35;3.5;\N;absolute;\N;2.4;\N;absolute;\N;;2.4-3.5;\N;\N;Tanzania;;;1311;;\N;2.38;\N;\N;\N;\N;\N;\N;\N;21124;Carnivora;Canidae;Canis;brevirostris;Eutheria;\N;Caninae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;\N;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;surficial;\N;\N;Eucyon brevirostris;\N
20380;Laetoli_7E;3 30 0 S;35 0 0 E;-3.5;35;3.5;\N;absolute;\N;2.4;\N;absolute;\N;;2.4-3.5;\N;\N;Tanzania;;;1311;;\N;2.38;\N;\N;\N;\N;\N;\N;\N;21121;Carnivora;Felidae;indet.;indet.;Eutheria;\N;Felinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;\N;\N;\N;\N;\N
20380;Laetoli_7E;3 30 0 S;35 0 0 E;-3.5;35;3.5;\N;absolute;\N;2.4;\N;absolute;\N;;2.4-3.5;\N;\N;Tanzania;;;1311;;\N;2.38;\N;\N;\N;\N;\N;\N;\N;25315;Carnivora;Felidae;Panthera;pardus;Eutheria;\N;Felinae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;53750;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;\N;te;\N;\N;\N;Felis pardus;\N
20382;Laetoli_Upper Laetolil Beds;3 15 0 S;35 10 0 E;-3.25;35.1667;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.46-3.76;\N;\N;Tanzania;;;\N;y;\N;2.00;\N;\N;\N;\N;\N;\N;\N;21124;Carnivora;Canidae;Canis;brevirostris;Eutheria;\N;Caninae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;\N;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;surficial;\N;\N;Eucyon brevirostris;\N
20382;Laetoli_Upper Laetolil Beds;3 15 0 S;35 10 0 E;-3.25;35.1667;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.46-3.76;\N;\N;Tanzania;;;\N;y;\N;2.00;\N;\N;\N;\N;\N;\N;\N;21122;Carnivora;Canidae;Megacyon;indet.;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;\N;\N;\N;\N;\N
20382;Laetoli_Upper Laetolil Beds;3 15 0 S;35 10 0 E;-3.25;35.1667;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.46-3.76;\N;\N;Tanzania;;;\N;y;\N;2.00;\N;\N;\N;\N;\N;\N;\N;21120;Carnivora;Canidae;Otocyon;indet.;Eutheria;\N;;-;\N;genus id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;invert;\N;te;\N;\N;\N;\N;\N
20382;Laetoli_Upper Laetolil Beds;3 15 0 S;35 10 0 E;-3.25;35.1667;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.46-3.76;\N;\N;Tanzania;;;\N;y;\N;2.00;\N;\N;\N;\N;\N;\N;\N;80209;Carnivora;Canidae;Vulpes;indet.;Eutheria;\N;Caninae;-;;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;;\N;n;n;csp;;\N;;;;;;;\N;\N;\N;\N;\N;;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;surficial;cursorial;\N;\N;\N
20382;Laetoli_Upper Laetolil Beds;3 15 0 S;35 10 0 E;-3.25;35.1667;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.46-3.76;\N;\N;Tanzania;;;\N;y;\N;2.00;\N;\N;\N;\N;\N;\N;\N;25380;Carnivora;Felidae;Acinonyx;jubatus;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;52000;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;\N;te;\N;\N;\N;\N;\N
20382;Laetoli_Upper Laetolil Beds;3 15 0 S;35 10 0 E;-3.25;35.1667;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.46-3.76;\N;\N;Tanzania;;;\N;y;\N;2.00;\N;\N;\N;\N;\N;\N;\N;27364;Carnivora;Felidae;Homotherium;latidens;Eutheria;\N;Machairodontinae;-;\N;\N;\N;Homotherium crenatidens * from merge;\N;\N;;\N;\N;\N;\N;\N;1m-2m;175072;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;surficial;gen_quad;Possibly part of Homotherium crenatidens;Epimachairodus crenatidens:Homotherium crenatidens:Homotherium sainzelli:Machairodus crenatidens;* merged from species_id 21201:\N:\N:* merged from species_id 21201
20382;Laetoli_Upper Laetolil Beds;3 15 0 S;35 10 0 E;-3.25;35.1667;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.46-3.76;\N;\N;Tanzania;;;\N;y;\N;2.00;\N;\N;\N;\N;\N;\N;\N;23876;Carnivora;Felidae;Megantereon;cultridens;Eutheria;\N;Machairodontinae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;81288;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;surficial;gen_quad;\N;Megantereon megantereon:Meganthereon meganthereon;* merged from species_id 21200:\N
20382;Laetoli_Upper Laetolil Beds;3 15 0 S;35 10 0 E;-3.25;35.1667;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.46-3.76;\N;\N;Tanzania;;;\N;y;\N;2.00;\N;\N;\N;\N;\N;\N;\N;25225;Carnivora;Felidae;Panthera;leo;Eutheria;\N;Felinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;2m-5m;156000;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;\N;te;\N;\N;\N;\N;\N
20382;Laetoli_Upper Laetolil Beds;3 15 0 S;35 10 0 E;-3.25;35.1667;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.46-3.76;\N;\N;Tanzania;;;\N;y;\N;2.00;\N;\N;\N;\N;\N;\N;\N;25315;Carnivora;Felidae;Panthera;pardus;Eutheria;\N;Felinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;53750;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;\N;te;\N;\N;\N;Felis pardus;\N
20382;Laetoli_Upper Laetolil Beds;3 15 0 S;35 10 0 E;-3.25;35.1667;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.46-3.76;\N;\N;Tanzania;;;\N;y;\N;2.00;\N;\N;\N;\N;\N;\N;\N;21113;Carnivora;Herpestidae;Cynictis;indet.;Eutheria;\N;;-;\N;genus id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;te;\N;\N;\N;\N;\N
20382;Laetoli_Upper Laetolil Beds;3 15 0 S;35 10 0 E;-3.25;35.1667;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.46-3.76;\N;\N;Tanzania;;;\N;y;\N;2.00;\N;\N;\N;\N;\N;\N;\N;32641;Carnivora;Herpestidae;Helogale;palaeogracilis;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;157;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;o;omnivore;anim_dom;te;surficial;\N;\N;\N;\N
20382;Laetoli_Upper Laetolil Beds;3 15 0 S;35 10 0 E;-3.25;35.1667;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.46-3.76;\N;\N;Tanzania;;;\N;y;\N;2.00;\N;\N;\N;\N;\N;\N;\N;32648;Carnivora;Herpestidae;Herpestes;ichneumon;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;1132;n;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;o;omnivore;anim_dom;te;surficial;\N;\N;\N;\N
20382;Laetoli_Upper Laetolil Beds;3 15 0 S;35 10 0 E;-3.25;35.1667;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.46-3.76;\N;\N;Tanzania;;;\N;y;\N;2.00;\N;\N;\N;\N;\N;\N;\N;32647;Carnivora;Herpestidae;Herpestes;palaeoserengetensis;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;412;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;o;omnivore;anim_dom;te;surficial;\N;\N;\N;\N
23867;Sterkfontein;26 05 0 S;27 46 0 E;-26.083;27.767;5;mn15;\N;\N;2.5;mn16;\N;\N;;4-1 Ma;\N;\N;South Africa;;;\N;;\N;1.00;\N;\N;\N;\N;\N;\N;\N;21124;Carnivora;Canidae;Canis;brevirostris;Eutheria;\N;Caninae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;\N;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;surficial;\N;\N;Eucyon brevirostris;\N
23867;Sterkfontein;26 05 0 S;27 46 0 E;-26.083;27.767;5;mn15;\N;\N;2.5;mn16;\N;\N;;4-1 Ma;\N;\N;South Africa;;;\N;;\N;1.00;\N;\N;\N;\N;\N;\N;\N;28874;Carnivora;Canidae;Canis;mesomelas;Eutheria;\N;Caninae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;8500;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;te;\N;\N;\N;\N;\N
23867;Sterkfontein;26 05 0 S;27 46 0 E;-26.083;27.767;5;mn15;\N;\N;2.5;mn16;\N;\N;;4-1 Ma;\N;\N;South Africa;;;\N;;\N;1.00;\N;\N;\N;\N;\N;\N;\N;28802;Carnivora;Felidae;Dinofelis;piveteaui;Eutheria;\N;Machairodontinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;139636;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;\N;te;\N;\N;\N;Therailurus piveteaui;\N
23867;Sterkfontein;26 05 0 S;27 46 0 E;-26.083;27.767;5;mn15;\N;\N;2.5;mn16;\N;\N;;4-1 Ma;\N;\N;South Africa;;;\N;;\N;1.00;\N;\N;\N;\N;\N;\N;\N;21131;Carnivora;Felidae;Megantereon;indet.;Eutheria;\N;Machairodontinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;\N;\N;\N;\N;\N
27076;Longdan;35 31 00 N;103 30 00 E;35.5166666666667;103.5;2.5;mn17;\N;\N;1.9;mn17;\N;\N;\N;Paleomagnetically dated as 2.58-2.25 Ma;Minhe;\N;China;Gansu;Hezheng;\N;n;\N;1.90;\N;\N;\N;\N;\N;\N;\N;21124;Carnivora;Canidae;Canis;brevirostris;Eutheria;\N;Caninae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;\N;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;surficial;\N;\N;Eucyon brevirostris;\N
27076;Longdan;35 31 00 N;103 30 00 E;35.5166666666667;103.5;2.5;mn17;\N;\N;1.9;mn17;\N;\N;\N;Paleomagnetically dated as 2.58-2.25 Ma;Minhe;\N;China;Gansu;Hezheng;\N;n;\N;1.90;\N;\N;\N;\N;\N;\N;\N;33669;Carnivora;Canidae;Canis;longdanensis;Eutheria;\N;Caninae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;te;\N;\N;\N;\N;\N
27076;Longdan;35 31 00 N;103 30 00 E;35.5166666666667;103.5;2.5;mn17;\N;\N;1.9;mn17;\N;\N;\N;Paleomagnetically dated as 2.58-2.25 Ma;Minhe;\N;China;Gansu;Hezheng;\N;n;\N;1.90;\N;\N;\N;\N;\N;\N;\N;33668;Carnivora;Canidae;Canis;teilhardi;Eutheria;\N;Caninae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;te;\N;\N;\N;\N;\N
27076;Longdan;35 31 00 N;103 30 00 E;35.5166666666667;103.5;2.5;mn17;\N;\N;1.9;mn17;\N;\N;\N;Paleomagnetically dated as 2.58-2.25 Ma;Minhe;\N;China;Gansu;Hezheng;\N;n;\N;1.90;\N;\N;\N;\N;\N;\N;\N;29775;Carnivora;Canidae;Vulpes;chikushanensis;Eutheria;\N;Caninae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;6410;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;te;\N;\N;\N;\N;\N
27076;Longdan;35 31 00 N;103 30 00 E;35.5166666666667;103.5;2.5;mn17;\N;\N;1.9;mn17;\N;\N;\N;Paleomagnetically dated as 2.58-2.25 Ma;Minhe;\N;China;Gansu;Hezheng;\N;n;\N;1.90;\N;\N;\N;\N;\N;\N;\N;33672;Carnivora;Canidae;Xenocyon;dubius;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;te;\N;\N;\N;Cuon dubius:Sinicuon dubios;\N:\N
27076;Longdan;35 31 00 N;103 30 00 E;35.5166666666667;103.5;2.5;mn17;\N;\N;1.9;mn17;\N;\N;\N;Paleomagnetically dated as 2.58-2.25 Ma;Minhe;\N;China;Gansu;Hezheng;\N;n;\N;1.90;\N;\N;\N;\N;\N;\N;\N;27364;Carnivora;Felidae;Homotherium;latidens;Eutheria;\N;Machairodontinae;-;\N;\N;\N;Homotherium crenatidens * from merge;\N;\N;;\N;\N;\N;\N;\N;1m-2m;175072;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;surficial;gen_quad;Possibly part of Homotherium crenatidens;Epimachairodus crenatidens:Homotherium crenatidens:Homotherium sainzelli:Machairodus crenatidens;* merged from species_id 21201:\N:\N:* merged from species_id 21201
