"","MDD_species","MDD_original_combination","pbdb_accepted_name","string_distance","match_notes","MDD_family","pbdb_family","MDD_author","MDD_year","MDD_authority_parentheses","pbdb_accepted_author_name","pbdb_accepted_author_year","pbdb_accepted_author_parentheses","accepted_match","MDD_species_id","MDD_syn_ID","MDD_root_name","MDD_order","MDD_genus","MDD_validity","MDD_actual_rank","MDD_continent","pbdb_accepted_no","pbdb_taxon_no"
"95","Leopardus_geoffroyi","Felis_geoffroyi","Leopardus_geoffroyi",0,"exact match (mdd accepted, pbdb accepted)","Felidae","Felidae","d'Orbigny & P. Gervais",1844,1,"D'orbigny_Gervais",1844,TRUE,TRUE,1005996,100004306,"geoffroyi","Carnivora","Leopardus","species","species","South America",224070,224070
"96","Leopardus_guigna","Felis_guigna","Leopardus_guigna",0,"exact match (mdd accepted, pbdb accepted)","Felidae","Felidae","G. I. Molina",1782,1,"Molina",1782,TRUE,TRUE,1005997,100004318,"guigna","Carnivora","Leopardus","species","species","South America",224072,224072
"97","Leopardus_guttulus","Felis_guttula","Leopardus_guttulus",0,"exact match (mdd accepted, pbdb accepted)","Felidae","Felidae","Hensel",1872,1,"Hensel",1872,TRUE,TRUE,1005998,100004323,"guttulus","Carnivora","Leopardus","species","species","South America",374748,374748
"98","Leopardus_jacobita","Felis_jacobita","Leopardus_jacobita",0,"exact match (mdd accepted, pbdb accepted)","Felidae","Felidae","Cornalia",1865,1,"Cornalia",1865,TRUE,TRUE,1005999,100004326,"jacobita","Carnivora","Leopardus","species","species","South America",224066,224066
"99","Leopardus_pardalis","Felis_pardalis","Leopardus_pardalis",0,"exact match (mdd accepted, pbdb accepted)","Felidae","Felidae","Linnaeus",1758,1,"Linnaeus",1758,TRUE,TRUE,1006002,100004333,"pardalis","Carnivora","Leopardus","species","species","North America|South America",46525,46525
"100","Leopardus_tigrinus","Felis_tigrina","Leopardus_tigrinus",0,"exact match (mdd accepted, pbdb accepted)","Felidae","Felidae","von Schreber",1775,1,"Schreber",1775,TRUE,TRUE,1006003,100004366,"tigrinus","Carnivora","Leopardus","species","species","South America",224074,224074
"101","Leopardus_wiedii","Felis_wiedii","Leopardus_wiedii",0,"exact match (mdd accepted, pbdb accepted)","Felidae","Felidae","H. R. Schinz",1821,1,"Schinz",1821,TRUE,TRUE,1006004,100004377,"wiedii","Carnivora","Leopardus","species","species","North America|South America",46532,46532
"102","Leptonychotes_weddellii","Otaria_weddellii","Leptonychotes_weddellii",0,"exact match (mdd accepted, pbdb accepted)","Phocidae","Phocidae","Lesson",1826,1,"Lesson",1826,TRUE,TRUE,1005916,100006144,"weddellii","Carnivora","Leptonychotes","species","species","Africa|Antarctica|Oceania (Continent)|South America",80799,80799
"103","Liberiictis_kuhni","Liberiictis_kuhni","Liberiictis_kuhni",0,"exact match (mdd accepted, pbdb accepted)","Herpestidae","Herpestidae","Hayman",1958,0,"Hayman",1958,FALSE,TRUE,1006067,100004888,"kuhni","Carnivora","Liberiictis","species","species","Africa",471797,471797
"104","Lobodon_carcinophaga","Phoca_carcinophaga","Lobodon_carcinophaga",0,"exact match (mdd accepted, pbdb accepted)","Phocidae","Phocidae","Hombron & Jacquinot",1842,1,"Hombron_Jacquinot",1843,TRUE,TRUE,1005917,100006148,"carcinophaga","Carnivora","Lobodon","species","species","Africa|Antarctica|Oceania (Continent)|South America",94090,94090
"105","Lontra_felina","Mustela_felina","Lontra_felina",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","G. I. Molina",1782,1,"Molina",1782,TRUE,TRUE,1005845,100005376,"felina","Carnivora","Lontra","species","species","South America",233318,233318
"106","Lontra_longicaudis","Lutra_longicaudis","Lontra_longicaudis",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","I. von Olfers",1818,1,"Olfers",1818,TRUE,TRUE,1005846,100005387,"longicaudis","Carnivora","Lontra","species","species","South America",137412,137412
"107","Lontra_provocax","Lutra_provocax","Lontra_provocax",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","O. Thomas",1908,1,"Thomas",1908,TRUE,TRUE,1005847,100005404,"provocax","Carnivora","Lontra","species","species","South America",159263,159263
"108","Lupulella_mesomelas","Canis_mesomelas","Lupulella_mesomelas",0,"exact match (mdd accepted, pbdb accepted)","Canidae","Canidae","von Schreber",1775,1,"Schreber",1775,TRUE,TRUE,1005953,100003763,"mesomelas","Carnivora","Lupulella","species","species","Africa",232943,232943
"109","Lutra_capensis","Lutra_capensis","Lutra_capensis",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","H. R. Schinz",1821,0,"Schinz",1821,TRUE,TRUE,1005839,100005405,"capensis","Carnivora","Lutra","species","species","Africa",157461,157461
"110","Lutra_cinerea","Lutra_cinerea","Lutra_cinerea",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Illiger",1815,0,"Illiger",1815,TRUE,TRUE,1005840,100005415,"cinerea","Carnivora","Lutra","species","species","Asia",157459,157459
"111","Lutra_lutra","Mustela_lutra","Lutra_lutra",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Linnaeus",1758,1,"Linnaeus",1758,TRUE,TRUE,1005848,100005430,"lutra","Carnivora","Lutra","species","species","Africa|Asia|Europe",104165,104165
"112","Lutra_nippon","Lutra_nippon","Lutra_nippon",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Imaizumi & Yoshiyuki",1989,0,"Imaizumi_Yoshiyuki",1989,FALSE,TRUE,1005849,100005460,"nippon","Carnivora","Lutra","species","species","Asia",471798,471798
"113","Lutra_perspicillata","Lutra_perspicillata","Lutra_perspicillata",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","I. Geoffroy Saint-Hilaire",1826,0,"Geoffroy",1826,TRUE,TRUE,1005851,100005461,"perspicillata","Carnivora","Lutra","species","species","Asia",159253,159253
"114","Lutra_sumatrana","Barangia_sumatrana","Lutra_sumatrana",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","J. E. Gray",1865,1,"Gray",1865,FALSE,TRUE,1005850,100005468,"sumatrana","Carnivora","Lutra","species","species","Asia",159264,159264
"115","Lycalopex_culpaeus","Canis_culpaeus","Lycalopex_culpaeus",0,"exact match (mdd accepted, pbdb accepted)","Canidae","Canidae","G. I. Molina",1782,1,"Molina",1782,TRUE,TRUE,1005954,100003770,"culpaeus","Carnivora","Lycalopex","species","species","South America",438261,438261
"116","Lycalopex_fulvipes","Vulpes_fulvipes","Lycalopex_fulvipes",0,"exact match (mdd accepted, pbdb accepted)","Canidae","Canidae","W. C. L. Martin",1837,1,"Martin",1837,TRUE,TRUE,1005955,100003788,"fulvipes","Carnivora","Lycalopex","species","species","South America",438262,438262
"117","Lycalopex_sechurae","Canis_sechurae","Lycalopex_sechurae",0,"exact match (mdd accepted, pbdb accepted)","Canidae","Canidae","O. Thomas",1900,1,"Thomas",1900,TRUE,TRUE,1005958,100003805,"sechurae","Carnivora","Lycalopex","species","species","South America",438264,438264
"118","Lycaon_pictus","Hyaena_picta","Lycaon_pictus",0,"exact match (mdd accepted, pbdb accepted)","Canidae","Canidae","Temminck",1820,1,"Temminck",1820,TRUE,TRUE,1005960,100003813,"pictus","Carnivora","Lycaon","species","species","Africa",231462,231462
"119","Lyncodon_patagonicus","Mustela_patagonica","Lyncodon_patagonicus",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","de Blainville",1842,1,"De-Blainville",1842,FALSE,TRUE,1005836,100005471,"patagonicus","Carnivora","Lyncodon","species","species","South America",470051,470051
"120","Lynx_lynx","Felis_lynx","Lynx_lynx",0,"exact match (mdd accepted, pbdb accepted)","Felidae","Felidae","Linnaeus",1758,1,"Linnaeus",1758,TRUE,TRUE,1006007,100004426,"lynx","Carnivora","Lynx","species","species","Asia|Europe",104160,104160
"121","Lynx_pardinus","Felis_pardina","Lynx_pardinus",0,"exact match (mdd accepted, pbdb accepted)","Felidae","Felidae","Temminck",1825,1,"Temminck",1827,TRUE,TRUE,1006008,100004452,"pardinus","Carnivora","Lynx","species","species","Europe",224060,224060
"122","Lynx_rufus","Felis_rufa","Lynx_rufus",0,"exact match (mdd accepted, pbdb accepted)","Felidae","Felidae","von Schreber",1777,1,"Schreber",1777,TRUE,TRUE,1006009,100004454,"rufus","Carnivora","Lynx","species","species","North America",46528,46528
"123","Martes_caurina","Mustela_caurina","Martes_caurina",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","C. H. Merriam",1890,1,"Merriam",1890,FALSE,TRUE,1005818,100005487,"caurina","Carnivora","Martes","species","species","North America",105035,105035
"124","Martes_flavigula","Mustela_flavigula","Martes_flavigula",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Boddaert",1785,1,"Boddaert",1785,TRUE,TRUE,1005819,100005493,"flavigula","Carnivora","Martes","species","species","Asia",157453,157453
"125","Martes_foina","Mustela_foina","Martes_foina",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","von Schreber",1776,1,"Erxleben",1777,TRUE,TRUE,1005820,100031187,"foina","Carnivora","Martes","species","species","Asia|Europe",157447,157447
"126","Martes_martes","Mustela_martes","Martes_martes",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Linnaeus",1758,1,"Linnaeus",1758,TRUE,TRUE,1005822,100005533,"martes","Carnivora","Martes","species","species","Asia|Europe",104167,104167
"127","Martes_melampus","Mustela_melampus","Martes_melampus",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","J. A. Wagner",1841,1,"Wagner",1841,TRUE,TRUE,1005823,100005547,"melampus","Carnivora","Martes","species","species","Asia",157451,157451
"128","Martes_zibellina","Mustela_zibellina","Martes_zibellina",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Linnaeus",1758,1,"Linnaeus",1758,TRUE,TRUE,1005824,100005552,"zibellina","Carnivora","Martes","species","species","Asia|Europe",104170,104170
"129","Meles_anakuma","Meles_anakuma","Meles_anakuma",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Temminck",1843,0,"Temminck",1844,FALSE,TRUE,1005856,100005583,"anakuma","Carnivora","Meles","species","species","Asia",471804,471804
"130","Meles_canescens","Meles_canescens","Meles_canescens",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Blanford",1875,0,"Blanford",1875,FALSE,TRUE,1005857,100005584,"canescens","Carnivora","Meles","species","species","Asia|Europe",471805,471805
"131","Meles_leucurus","Taxidia_leucurus","Meles_leucurus",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","B. H. Hodgson",1847,1,"Hodgson",1847,FALSE,TRUE,1005858,100005591,"leucurus","Carnivora","Meles","species","species","Asia|Europe",471806,471806
"132","Meles_meles","Ursus_meles","Meles_meles",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Linnaeus",1758,1,"Linnaeus",1758,TRUE,TRUE,1005859,100005610,"meles","Carnivora","Meles","species","species","Europe",104171,104171
"133","Mellivora_capensis","Viverra_capensis","Mellivora_capensis",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","von Schreber",1776,1,"Schreber",1776,TRUE,TRUE,1005860,100005628,"capensis","Carnivora","Mellivora","species","species","Africa|Asia",232915,232915
"134","Melogale_cucphuongensis","Melogale_cucphuongensis","Melogale_cucphuongensis",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","T. Nadler, Streicher, Stefen, Schwierz, & Roos",2011,0,"Nadler_et-al",2011,FALSE,TRUE,1005826,100005650,"cucphuongensis","Carnivora","Melogale","species","species","Asia",471807,471807
"135","Melogale_everetti","Helictis_everetti","Melogale_everetti",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","O. Thomas",1895,1,"Thomas",1895,FALSE,TRUE,1005827,100005652,"everetti","Carnivora","Melogale","species","species","Asia",471808,471808
"136","Melogale_moschata","Helictis_moschata","Melogale_moschata",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","J. E. Gray",1831,1,"Gray",1831,TRUE,TRUE,1005828,100005653,"moschata","Carnivora","Melogale","species","species","Asia",231980,231980
"137","Melogale_personata","Melogale_personata","Melogale_personata",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","I. Geoffroy Saint-Hilaire",1831,0,"Geoffroy-Saint-Hilaire",1831,FALSE,TRUE,1005830,100005662,"personata","Carnivora","Melogale","species","species","Asia",470053,470053
"138","Melursus_ursinus","Bradypus_ursinus","Melursus_ursinus",0,"exact match (mdd accepted, pbdb accepted)","Ursidae","Ursidae","G. K. Shaw",1791,1,"Shaw",1791,TRUE,TRUE,1005933,100006414,"ursinus","Carnivora","Melursus","species","species","Asia",104031,104031
"139","Mephitis_macroura","Mephitis_macroura","Mephitis_macroura",0,"exact match (mdd accepted, pbdb accepted)","Mephitidae","Mephitidae","H. Lichtenstein",1832,0,"Lichtenstein",1832,FALSE,TRUE,1005807,100005144,"macroura","Carnivora","Mephitis","species","species","North America",48139,48139
"140","Mephitis_mephitis","Viverra_mephitis","Mephitis_mephitis",0,"exact match (mdd accepted, pbdb accepted)","Mephitidae","Mephitidae","von Schreber",1776,1,"Schreber",1776,TRUE,TRUE,1005808,100005154,"mephitis","Carnivora","Mephitis","species","species","North America",52656,52656
"141","Mirounga_angustirostris","Macrorhinus_angustirostris","Mirounga_angustirostris",0,"exact match (mdd accepted, pbdb accepted)","Phocidae","Phocidae","Gill",1866,1,"Gill",1866,TRUE,TRUE,1005918,100006150,"angustirostris","Carnivora","Mirounga","species","species","Asia|North America",80792,80792
"142","Mirounga_leonina","Phoca_leonina","Mirounga_leonina",0,"exact match (mdd accepted, pbdb accepted)","Phocidae","Phocidae","Linnaeus",1758,1,"Linnaeus",1758,TRUE,TRUE,1005919,100006151,"leonina","Carnivora","Mirounga","species","species","Africa|Antarctica|Asia|Oceania (Continent)|South America",72266,72266
"143","Mungos_gambianus","Herpestes_gambianus","Mungos_gambianus",0,"exact match (mdd accepted, pbdb accepted)","Herpestidae","Herpestidae","W. Ogilby",1835,1,"Ogilby",1835,TRUE,TRUE,1006068,100004889,"gambianus","Carnivora","Mungos","species","species","Africa",232117,232117
"144","Mungos_mungo","Viverra_mungo","Mungos_mungo",0,"exact match (mdd accepted, pbdb accepted)","Herpestidae","Herpestidae","J. F. Gmelin",1788,1,"Gmelin",1788,TRUE,TRUE,1006069,100004890,"mungo","Carnivora","Mungos","species","species","Africa",206189,206189
"145","Mungotictis_decemlineata","Galidia_decemlineata","Mungotictis_decemlineata",0,"exact match (mdd accepted, pbdb accepted)","Eupleridae","Eupleridae","A. Grandidier",1867,1,"Grandidier",1867,TRUE,TRUE,1006034,100004089,"decemlineata","Carnivora","Mungotictis","species","species","Africa",232239,232239
"146","Mustela_aistoodonnivalis","Mustela_aistoodonnivalis","Mustela_aistoodonnivalis",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Wu Jiayan & Kao Yuenting",1991,0,"Wu_Kao",1991,FALSE,TRUE,1006821,100005822,"aistoodonnivalis","Carnivora","Mustela","species","species","Asia",471818,471818
"147","Mustela_altaica","Mustela_altaica","Mustela_altaica",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Pallas",1811,0,"Pallas",1811,FALSE,TRUE,1005862,100005670,"altaica","Carnivora","Mustela","species","species","Asia",157458,157458
"148","Mustela_erminea","Mustela_erminea","Mustela_erminea",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Linnaeus",1758,0,"Linnaeus",1758,FALSE,TRUE,1005863,100005679,"erminea","Carnivora","Mustela","species","species","Asia|Europe|North America",48848,48848
"149","Mustela_furo","Mustela_furo","Mustela_furo",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Linnaeus",1758,0,"Linnaeus",1758,FALSE,TRUE,1005867,100005737,"furo","Carnivora","Mustela","species","species",NA,104169,104169
"150","Mustela_haidarum","Putorius_haidarum","Mustela_haidarum",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Preble",1898,1,"Preble",1898,FALSE,TRUE,1006532,100005741,"haidarum","Carnivora","Mustela","species","species","North America",471816,471816
"151","Mustela_itatsi","Mustela_natsi","Mustela_itatsi",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Temminck",1843,0,"Temminck",1844,FALSE,TRUE,1005868,100005745,"itatsi","Carnivora","Mustela","species","species","Asia",157466,157466
"152","Mustela_lutreola","Viverra_lutreola","Mustela_lutreola",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Linnaeus",1761,1,"Linnaeus",1761,TRUE,TRUE,1005870,100005755,"lutreola","Carnivora","Mustela","species","species","Europe",157455,157455
"153","Mustela_nigripes","Putorius_nigripes","Mustela_nigripes",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Audubon & Bachman",1851,1,"Audubon_Bachman",1851,TRUE,TRUE,1005873,100005778,"nigripes","Carnivora","Mustela","species","species","North America",48860,48860
"154","Mustela_nivalis","Mustela_nivalis","Mustela_nivalis",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Linnaeus",1766,0,"Linnaeus",1766,FALSE,TRUE,1005874,100005779,"nivalis","Carnivora","Mustela","species","species","Africa|Asia|Europe|North America",48861,48861
"155","Mustela_nudipes","Mustela_nudipes","Mustela_nudipes",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","A. G. Desmarest",1822,0,"Lesson",1827,TRUE,FALSE,1005875,100005826,"nudipes","Carnivora","Mustela","species","species","Asia",234307,234307
"156","Mustela_putorius","Mustela_putorius","Mustela_putorius",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Linnaeus",1758,0,"Linnaeus",1758,TRUE,TRUE,1005876,100005830,"putorius","Carnivora","Mustela","species","species","Africa|Europe",104168,104168
"157","Mustela_richardsonii","Mustela_richardsonii","Mustela_richardsonii",0,"exact match (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Bonaparte",1838,0,"Bonaparte",1838,FALSE,TRUE,1006533,100005849,"richardsonii","Carnivora","Mustela","species","species","North America",471817,471817
