"","flags","taxon_rank","taxon_name","taxon_attr","difference","accepted_rank","accepted_name","parent_name","immpar_name","phylum","class","order","family","genus","pbdb_taxon_author_parentheses","pbdb_taxon_author_name","pbdb_taxon_author_year","pbdb_accepted_author_parentheses","pbdb_accepted_author_name","pbdb_accepted_author_year"
"2989","V","species","Hyperailurictis stouti","(Schultz and Martin 1972)","recombined as","species","Pseudaelurus stouti","Pseudaelurus","","Chordata","Mammalia","Carnivora","Felidae","Pseudaelurus",TRUE,"SCHULTZ_MARTIN","1972",TRUE,"SCHULTZ_MARTIN","1972"
"2990","","species","Pseudaelurus romieviensis","Roman and Viret 1934","","species","Pseudaelurus romieviensis","Pseudaelurus","","Chordata","Mammalia","Carnivora","Felidae","Pseudaelurus",FALSE,"ROMAN_VIRET","1934",FALSE,"ROMAN_VIRET","1934"
"2991","","species","Pseudaelurus aeluroides","Macdonald 1954","","species","Pseudaelurus aeluroides","Pseudaelurus","","Chordata","Mammalia","Carnivora","Felidae","Pseudaelurus",FALSE,"MACDONALD","1954",FALSE,"MACDONALD","1954"
"2992","","species","Jansofelis vaufreyi","Bonifay 1971","","species","Jansofelis vaufreyi","Jansofelis","","Chordata","Mammalia","Carnivora","Felidae","Jansofelis",FALSE,"BONIFAY","1971",FALSE,"BONIFAY","1971"
"2993","V","species","Smilodon ensenadensis","(Ameghino 1888)","recombined as","species","Machaerodus ensenadensis","Machaerodus","","Chordata","Mammalia","Carnivora","Felidae","Machaerodus",TRUE,"AMEGHINO","1888",TRUE,"AMEGHINO","1888"
"2994","","species","Machaerodus ensenadensis","(Ameghino 1888)","","species","Machaerodus ensenadensis","Machaerodus","","Chordata","Mammalia","Carnivora","Felidae","Machaerodus",TRUE,"AMEGHINO","1888",TRUE,"AMEGHINO","1888"
"2995","","species","Machaerodus niobrarensis","Thorpe 1922","","species","Machaerodus niobrarensis","Machaerodus","","Chordata","Mammalia","Carnivora","Felidae","Machaerodus",FALSE,"THORPE","1922",FALSE,"THORPE","1922"
"2996","","species","Dinofelis palaeoonca","(Meade 1945)","","species","Dinofelis palaeoonca","Dinofelis","","Chordata","Mammalia","Carnivora","Felidae","Dinofelis",TRUE,"MEADE","1945",TRUE,"MEADE","1945"
"2997","V","species","Panthera palaeoonca","(Meade 1945)","recombined as","species","Dinofelis palaeoonca","Dinofelis","","Chordata","Mammalia","Carnivora","Felidae","Dinofelis",TRUE,"MEADE","1945",TRUE,"MEADE","1945"
"2998","V","species","Dinofelis paleoonca","(Meade 1945)","recombined as","species","Dinofelis palaeoonca","Dinofelis","","Chordata","Mammalia","Carnivora","Felidae","Dinofelis",TRUE,"MEADE","1945",TRUE,"MEADE","1945"
"2999","","species","Dinofelis cristata","Falconer and Cautley 1836","","species","Dinofelis cristata","Dinofelis","","Chordata","Mammalia","Carnivora","Felidae","Dinofelis",FALSE,"FALCONER_CAUTLEY","1836",FALSE,"FALCONER_CAUTLEY","1836"
"3000","","species","Dinofelis abeli","Zdansky 1924","","species","Dinofelis abeli","Dinofelis","","Chordata","Mammalia","Carnivora","Felidae","Dinofelis",FALSE,"ZDANSKY","1924",FALSE,"ZDANSKY","1924"
"3001","","species","Dinofelis werdelini","Jiangzuo et al. 2023","","species","Dinofelis werdelini","Dinofelis","","Chordata","Mammalia","Carnivora","Felidae","Dinofelis",FALSE,"JIANGZUO_ET-AL","2023",FALSE,"JIANGZUO_ET-AL","2023"
"3002","","species","Dinofelis petteri","Werdelin and Lewis 2001","","species","Dinofelis petteri","Dinofelis","","Chordata","Mammalia","Carnivora","Felidae","Dinofelis",FALSE,"WERDELIN_LEWIS","2001",FALSE,"WERDELIN_LEWIS","2001"
"3003","","species","Dinofelis diastemata","Astre 1929","","species","Dinofelis diastemata","Dinofelis","","Chordata","Mammalia","Carnivora","Felidae","Dinofelis",FALSE,"ASTRE","1929",FALSE,"ASTRE","1929"
"3004","","species","Dinofelis barlowi","Broom 1937","","species","Dinofelis barlowi","Dinofelis","","Chordata","Mammalia","Carnivora","Felidae","Dinofelis",FALSE,"BROOM","1937",FALSE,"BROOM","1937"
"3005","","species","Dinofelis piveteaui","Ewer 1955","","species","Dinofelis piveteaui","Dinofelis","","Chordata","Mammalia","Carnivora","Felidae","Dinofelis",FALSE,"EWER","1955",FALSE,"EWER","1955"
"3006","","species","Dinofelis darti","Toerien 1955","","species","Dinofelis darti","Dinofelis","","Chordata","Mammalia","Carnivora","Felidae","Dinofelis",FALSE,"TOERIEN","1955",FALSE,"TOERIEN","1955"
"3007","","species","Dinofelis aronoki","Werdelin and Lewis 2001","","species","Dinofelis aronoki","Dinofelis","","Chordata","Mammalia","Carnivora","Felidae","Dinofelis",FALSE,"WERDELIN_LEWIS","2001",FALSE,"WERDELIN_LEWIS","2001"
"3008","V","species","Felis ogygia","(Kaup 1833)","recombined as","species","Paramachaerodus ogygia","Paramachaerodus","","Chordata","Mammalia","Carnivora","Felidae","Paramachaerodus",TRUE,"KAUP","1833",TRUE,"KAUP","1833"
"3009","V","species","Promegantereon ogygia","(Kaup 1833)","recombined as","species","Paramachaerodus ogygia","Paramachaerodus","","Chordata","Mammalia","Carnivora","Felidae","Paramachaerodus",TRUE,"KAUP","1833",TRUE,"KAUP","1833"
"3010","","species","Paramachaerodus ogygia","(Kaup 1833)","","species","Paramachaerodus ogygia","Paramachaerodus","","Chordata","Mammalia","Carnivora","Felidae","Paramachaerodus",TRUE,"KAUP","1833",TRUE,"KAUP","1833"
"3011","V","species","Machairodus maximiliani","(Zdansky 1924)","recombined as","species","Paramachaerodus maximiliani","Paramachaerodus","","Chordata","Mammalia","Carnivora","Felidae","Paramachaerodus",TRUE,"ZDANSKY","1924",TRUE,"ZDANSKY","1924"
"3012","","species","Paramachaerodus maximiliani","(Zdansky 1924)","","species","Paramachaerodus maximiliani","Paramachaerodus","","Chordata","Mammalia","Carnivora","Felidae","Paramachaerodus",TRUE,"ZDANSKY","1924",TRUE,"ZDANSKY","1924"
"3013","V","species","Pontosmilus maximiliani","(Zdansky 1924)","recombined as","species","Paramachaerodus maximiliani","Paramachaerodus","","Chordata","Mammalia","Carnivora","Felidae","Paramachaerodus",TRUE,"ZDANSKY","1924",TRUE,"ZDANSKY","1924"
