"pbdb_identified_name","pbdb_difference","pbdb_accepted_name","pbdb_internal_synonym","pbdb_identified_rank","pbdb_accepted_rank","pbdb_accepted_attr","pbdb_phylum","pbdb_class","pbdb_order","pbdb_family","pbdb_genus","pbdb_subgenus_name","pbdb_subgenus_reso","pbdb_primary_reso","pbdb_species_reso","pbdb_phylum_no","pbdb_class_no","pbdb_order_no","pbdb_family_no","pbdb_genus_no","pbdb_subgenus_no","pbdb_identified_no","pbdb_accepted_no","pbdb_old_genus","pbdb_rest"
"Eomellivora_aff._wimani",NA,"Eomellivora_wimani","Eomellivora_wimani","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Eomellivora",NA,NA,NA,"aff.",33815,36651,36905,41086,41109,NA,46169,46169,"Eomellivora","wimani"
"Promephitis_maeotica",NA,"Promephitis_maeotica","Promephitis_maeotica","species","species",NA,"Chordata","Mammalia","Carnivora","Mephitidae","Promephitis",NA,NA,NA,NA,33815,36651,36905,104743,41162,NA,438449,438449,"Promephitis","maeotica"
"Perunium_ursogulo","recombined as","Eomellivora_ursogulo","Eomellivora_ursogulo","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Eomellivora",NA,NA,NA,NA,33815,36651,36905,41086,41109,NA,438198,438198,"Eomellivora","ursogulo"
"Mustela_palaeattica",NA,"Mustela_palaeattica","Mustela_palaeattica","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Mustela",NA,NA,NA,NA,33815,36651,36905,41086,41139,NA,394093,394093,"Mustela","palaeattica"
"cf._Taxidea_taxus",NA,"Taxidea_taxus","Taxidea_taxus","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Taxidea",NA,NA,"cf.",NA,33815,36651,36905,41086,41175,NA,52093,52612,"Taxidea","taxus"
"Machairodus_ischimicus",NA,"Machairodus_ischimicus","Machairodus_ischimicus","species","species",NA,"Chordata","Mammalia","Carnivora","Felidae","Machairodus",NA,NA,NA,NA,33815,36651,36905,41045,41059,NA,58780,58780,"Machairodus","ischimicus"
"Canis_aff._lupus",NA,"Canis_lupus","Canis_lupus","species","species",NA,"Chordata","Mammalia","Carnivora","Canidae","Canis",NA,NA,NA,"aff.",33815,36651,36905,41189,41198,NA,44860,44860,"Canis","lupus"
"Felis_lynx","recombined as","Lynx_lynx","Lynx_lynx","species","species",NA,"Chordata","Mammalia","Carnivora","Felidae","Lynx",NA,NA,NA,NA,33815,36651,36905,41045,41058,NA,104160,104160,"Lynx","lynx"
"Machairodus_aff._irtyschensis",NA,"Machairodus_irtyschensis","Machairodus_irtyschensis","species","species",NA,"Chordata","Mammalia","Carnivora","Felidae","Machairodus",NA,NA,NA,"aff.",33815,36651,36905,41045,41059,NA,58779,58779,"Machairodus","irtyschensis"
"Felis_lynx_?","recombined as","Lynx_lynx","Lynx_lynx","species","species",NA,"Chordata","Mammalia","Carnivora","Felidae","Lynx",NA,NA,NA,"?",33815,36651,36905,41045,41058,NA,104160,104160,"Lynx","lynx"
"Ontocetus_emmonsi",NA,"Ontocetus_emmonsi","Ontocetus_emmonsi","species","species",NA,"Chordata","Mammalia","Carnivora","Odobenidae","Ontocetus",NA,NA,NA,NA,33815,36651,36905,41336,36786,NA,62927,62927,"Ontocetus","emmonsi"
"n._gen._Ontocetus_n._sp._emmonsi",NA,"Ontocetus_emmonsi","Ontocetus_emmonsi","species","species",NA,"Chordata","Mammalia","Carnivora","Odobenidae","Ontocetus",NA,NA,"n. gen.","n. sp.",33815,36651,36905,41336,36786,NA,62927,62927,"Ontocetus","emmonsi"
"Trichechus_antverpiensis","subjective synonym of","Ontocetus_emmonsi","Ontocetus_emmonsi","species","species",NA,"Chordata","Mammalia","Carnivora","Odobenidae","Ontocetus",NA,NA,NA,NA,33815,36651,36905,41336,36786,NA,72203,62927,"Ontocetus","emmonsi"
"Alachtherium_antwerpiensis","subjective synonym of","Ontocetus_emmonsi","Ontocetus_emmonsi","species","species",NA,"Chordata","Mammalia","Carnivora","Odobenidae","Ontocetus",NA,NA,NA,NA,33815,36651,36905,41336,36786,NA,106266,62927,"Ontocetus","emmonsi"
"Odobenus_cf._rosmarus",NA,"Odobenus_rosmarus","Odobenus_rosmarus","species","species",NA,"Chordata","Mammalia","Carnivora","Odobenidae","Odobenus",NA,NA,NA,"cf.",33815,36651,36905,41336,36931,NA,72172,72267,"Odobenus","rosmarus"
"Odobenus_huxleyi","subjective synonym of","Ontocetus_emmonsi","Ontocetus_emmonsi","species","species",NA,"Chordata","Mammalia","Carnivora","Odobenidae","Ontocetus",NA,NA,NA,NA,33815,36651,36905,41336,36786,NA,72276,62927,"Ontocetus","emmonsi"
"Borophagus_cf._dudleyi",NA,"Borophagus_dudleyi","Borophagus_dudleyi","species","species",NA,"Chordata","Mammalia","Carnivora","Canidae","Borophagus",NA,NA,NA,"cf.",33815,36651,36905,41189,41196,NA,44595,50525,"Borophagus","dudleyi"
"Borophagus_cf._orc",NA,"Borophagus_orc","Borophagus_orc","species","species",NA,"Chordata","Mammalia","Carnivora","Canidae","Borophagus",NA,NA,NA,"cf.",33815,36651,36905,41189,41196,NA,44599,49478,"Borophagus","orc"
"Ursus_ferox","subjective synonym of","Ursus_arctos","Ursus_arctos","species","species",NA,"Chordata","Mammalia","Carnivora","Ursidae","Ursus",NA,NA,NA,NA,33815,36651,36905,41301,41331,NA,105075,52604,"Ursus","arctos"
"Gulo_luscus","subjective synonym of","Gulo_gulo","Gulo_gulo","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Gulo",NA,NA,NA,NA,33815,36651,36905,41086,41112,NA,46743,48854,"Gulo","gulo"
"Canis_vulpes_?","recombined as","Vulpes_vulpes","Vulpes_vulpes","species","species",NA,"Chordata","Mammalia","Carnivora","Canidae","Vulpes",NA,NA,NA,"?",33815,36651,36905,41189,41248,NA,44890,44890,"Vulpes","vulpes"
"Meles_n._sp._iberica",NA,"Meles_iberica","Meles_iberica","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Meles",NA,NA,NA,"n. sp.",33815,36651,36905,41086,41129,NA,115207,115207,"Meles","iberica"
"Dinocrocuta_gigantea",NA,"Dinocrocuta_gigantea","Dinocrocuta_gigantea","species","species",NA,"Chordata","Mammalia","Carnivora","Percrocutidae","Dinocrocuta",NA,NA,NA,NA,33815,36651,36905,95348,374741,NA,498482,498482,"Dinocrocuta","gigantea"
"Hyaenictitherium_wongi",NA,"Hyaenictitherium_wongi","Hyaenictitherium_wongi","species","species",NA,"Chordata","Mammalia","Carnivora","Hyaenidae","Hyaenictitherium",NA,NA,NA,NA,33815,36651,36905,41020,72177,NA,470427,470427,"Hyaenictitherium","wongi"
"Adcrocuta_?_eximia",NA,"Adcrocuta_eximia","Adcrocuta_eximia","species","species",NA,"Chordata","Mammalia","Carnivora","Hyaenidae","Adcrocuta",NA,NA,"?",NA,33815,36651,36905,41020,41021,NA,374542,374542,"Adcrocuta","eximia"
"Arctocephalus_lomasiensis","recombined as","Hydrarctos_lomasiensis","Hydrarctos_lomasiensis","species","species",NA,"Chordata","Mammalia","Carnivora","Otariidae","Hydrarctos",NA,NA,NA,NA,33815,36651,36905,96678,72111,NA,187684,72015,"Hydrarctos","lomasiensis"
"Simocyon_batalleri",NA,"Simocyon_batalleri","Simocyon_batalleri","species","species",NA,"Chordata","Mammalia","Carnivora","Ailuridae","Simocyon",NA,NA,NA,NA,33815,36651,36905,96674,41264,NA,116931,116930,"Simocyon","batalleri"
"Lycyaena_chaeretis",NA,"Lycyaena_chaeretis","Lycyaena_chaeretis","species","species",NA,"Chordata","Mammalia","Carnivora","Hyaenidae","Lycyaena",NA,NA,NA,NA,33815,36651,36905,41020,41028,NA,444090,444090,"Lycyaena","chaeretis"
"Aenocyon_dirus",NA,"Aenocyon_dirus","Aenocyon_dirus","species","species",NA,"Chordata","Mammalia","Carnivora","Canidae","Aenocyon",NA,NA,NA,NA,33815,36651,36905,41189,43787,NA,43789,44837,"Aenocyon","dirus"
"Procyon_simus","subjective synonym of","Procyon_lotor","Procyon_lotor","species","species",NA,"Chordata","Mammalia","Carnivora","Procyonidae","Procyon",NA,NA,NA,NA,33815,36651,36905,41249,41262,NA,50733,52607,"Procyon","lotor"
"Aenocyon_cf._dirus",NA,"Aenocyon_dirus","Aenocyon_dirus","species","species",NA,"Chordata","Mammalia","Carnivora","Canidae","Aenocyon",NA,NA,NA,"cf.",33815,36651,36905,41189,43787,NA,43789,44837,"Aenocyon","dirus"
"Canis_ochropus_?","subjective synonym of","Canis_latrans","Canis_latrans","species","species",NA,"Chordata","Mammalia","Carnivora","Canidae","Canis",NA,NA,NA,"?",33815,36651,36905,41189,41198,NA,44870,44854,"Canis","latrans"
"Dinobastis_serus","subjective synonym of","Homotherium_latidens","Homotherium_latidens","species","species",NA,"Chordata","Mammalia","Carnivora","Felidae","Homotherium",NA,NA,NA,NA,33815,36651,36905,41045,41056,NA,45759,364964,"Homotherium","latidens"
"Procyon_cf._lotor",NA,"Procyon_lotor","Procyon_lotor","species","species",NA,"Chordata","Mammalia","Carnivora","Procyonidae","Procyon",NA,NA,NA,"cf.",33815,36651,36905,41249,41262,NA,50729,52607,"Procyon","lotor"
"Mustela_cf._rixosa","subjective synonym of","Mustela_nivalis","Mustela_nivalis","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Mustela",NA,NA,NA,"cf.",33815,36651,36905,41086,41139,NA,48867,48861,"Mustela","nivalis"
"Conepatus_n._sp._robustus",NA,"Conepatus_robustus","Conepatus_robustus","species","species",NA,"Chordata","Mammalia","Carnivora","Mephitidae","Conepatus",NA,NA,NA,"n. sp.",33815,36651,36905,104743,41104,NA,45221,45221,"Conepatus","robustus"
"Mellivora_aff._punjabiensis",NA,"Mellivora_punjabiensis","Mellivora_punjabiensis","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Mellivora",NA,NA,NA,"aff.",33815,36651,36905,41086,41132,NA,199982,199982,"Mellivora","punjabiensis"
"Percrocuta_australis",NA,"Percrocuta_australis","Percrocuta_australis","species","species",NA,"Chordata","Mammalia","Carnivora","Percrocutidae","Percrocuta",NA,NA,NA,NA,33815,36651,36905,95348,41032,NA,199985,199985,"Percrocuta","australis"
"Hyaenictis_preforfex",NA,"Hyaenictis_preforfex","Hyaenictis_preforfex","species","species",NA,"Chordata","Mammalia","Carnivora","Hyaenidae","Hyaenictis",NA,NA,NA,NA,33815,36651,36905,41020,41025,NA,199988,199988,"Hyaenictis","preforfex"
"Lokotunjailurus_chinsamyae",NA,"Lokotunjailurus_chinsamyae","Lokotunjailurus_chinsamyae","species","species",NA,"Chordata","Mammalia","Carnivora","Felidae","Lokotunjailurus",NA,NA,NA,NA,33815,36651,36905,41045,374754,NA,475021,475021,"Lokotunjailurus","chinsamyae"
"Dinofelis_werdelini",NA,"Dinofelis_werdelini","Dinofelis_werdelini","species","species",NA,"Chordata","Mammalia","Carnivora","Felidae","Dinofelis",NA,NA,NA,NA,33815,36651,36905,41045,41052,NA,475020,475020,"Dinofelis","werdelini"
"Monachus_tropicalis","recombined as","Neomonachus_tropicalis","Neomonachus_tropicalis","species","species",NA,"Chordata","Mammalia","Carnivora","Phocidae","Neomonachus",NA,NA,NA,NA,33815,36651,36905,41186,311444,NA,80791,137348,"Neomonachus","tropicalis"
"Panthera_onca",NA,"Panthera_onca","Panthera_onca","species","species",NA,"Chordata","Mammalia","Carnivora","Felidae","Panthera",NA,NA,NA,NA,33815,36651,36905,41045,41066,NA,119654,46524,"Panthera","onca"
"n._gen._Matanomictis_n._sp._maniyarensis",NA,"Matanomictis_maniyarensis","Matanomictis_maniyarensis","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Matanomictis",NA,NA,"n. gen.","n. sp.",33815,36651,36905,41086,125597,NA,125598,125598,"Matanomictis","maniyarensis"
"Neophoca_cinerea",NA,"Neophoca_cinerea","Neophoca_cinerea","species","species",NA,"Chordata","Mammalia","Carnivora","Otariidae","Neophoca",NA,NA,NA,NA,33815,36651,36905,96678,36929,NA,71852,98721,"Neophoca","cinerea"
"Otaria_n._sp._fischeri",NA,"Otaria_fischeri","Otaria_fischeri","species","species",NA,"Chordata","Mammalia","Carnivora","Otariidae","Otaria",NA,NA,NA,"n. sp.",33815,36651,36905,96678,36932,NA,145480,145480,"Otaria","fischeri"
"Arctocephalus_forsteri",NA,"Arctocephalus_forsteri","Arctocephalus_forsteri","species","species",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",NA,NA,NA,NA,33815,36651,36905,96678,36909,NA,71848,71848,"Arctocephalus","forsteri"
"n._gen._Palaeotaria_n._sp._henriettae",NA,"Palaeotaria_henriettae","Palaeotaria_henriettae","species","species",NA,"Chordata","Mammalia","Carnivora","NO_FAMILY_SPECIFIED","Palaeotaria",NA,NA,"n. gen.","n. sp.",33815,36651,36905,NA,126936,NA,126939,126939,"Palaeotaria","henriettae"
"Hydrurga_leptonyx",NA,"Hydrurga_leptonyx","Hydrurga_leptonyx","species","species",NA,"Chordata","Mammalia","Carnivora","Phocidae","Hydrurga",NA,NA,NA,NA,33815,36651,36905,41186,72122,NA,80800,94191,"Hydrurga","leptonyx"
"Phoca_barbata","recombined as","Erignathus_barbatus","Erignathus_barbatus","species","species",NA,"Chordata","Mammalia","Carnivora","Phocidae","Erignathus",NA,NA,NA,NA,33815,36651,36905,41186,53280,NA,98704,98704,"Erignathus","barbatus"
"Pagophilus_groenlandica",NA,"Pagophilus_groenlandica","Pagophilus_groenlandica","species","species",NA,"Chordata","Mammalia","Carnivora","Phocidae","Pagophilus",NA,NA,NA,NA,33815,36651,36905,41186,72258,NA,80726,104977,"Pagophilus","groenlandica"
"aff._Pusa_hispida",NA,"Pusa_hispida","Pusa_hispida","species","species",NA,"Chordata","Mammalia","Carnivora","Phocidae","Pusa",NA,NA,"aff.",NA,33815,36651,36905,41186,72256,NA,80722,80722,"Pusa","hispida"
"Histriophoca_fasciata",NA,"Histriophoca_fasciata","Histriophoca_fasciata","species","species",NA,"Chordata","Mammalia","Carnivora","Phocidae","Histriophoca",NA,NA,NA,NA,33815,36651,36905,41186,72259,NA,80727,150507,"Histriophoca","fasciata"
"Phoca_cf._hispida",NA,"Phoca_hispida","Phoca_hispida","species","species",NA,"Chordata","Mammalia","Carnivora","Phocidae","Phoca",NA,NA,NA,"cf.",33815,36651,36905,41186,36936,NA,105014,105014,"Phoca","hispida"
"Callorhinus_ursinus",NA,"Callorhinus_ursinus","Callorhinus_ursinus","species","species",NA,"Chordata","Mammalia","Carnivora","Otariidae","Callorhinus",NA,NA,NA,NA,33815,36651,36905,96678,36912,NA,72012,72265,"Callorhinus","ursinus"
"Phoca_fasciata","recombined as","Histriophoca_fasciata","Histriophoca_fasciata","species","species",NA,"Chordata","Mammalia","Carnivora","Phocidae","Histriophoca",NA,NA,NA,NA,33815,36651,36905,41186,72259,NA,150507,150507,"Histriophoca","fasciata"
"Afrosmilus_africanus",NA,"Afrosmilus_africanus","Afrosmilus_africanus","species","species",NA,"Chordata","Mammalia","Carnivora","Nimravidae","Afrosmilus",NA,NA,NA,NA,33815,36651,36905,41036,41050,NA,132666,132665,"Afrosmilus","africanus"
"Enhydra_n._sp._macrodonta",NA,"Enhydra_macrodonta","Enhydra_macrodonta","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Enhydra",NA,NA,NA,"n. sp.",33815,36651,36905,41086,41107,NA,46079,46079,"Enhydra","macrodonta"
"Pseudaelurus_n._sp._aeluroides",NA,"Pseudaelurus_aeluroides","Pseudaelurus_aeluroides","species","species",NA,"Chordata","Mammalia","Carnivora","Felidae","Pseudaelurus",NA,NA,NA,"n. sp.",33815,36651,36905,41045,41072,NA,51141,51141,"Pseudaelurus","aeluroides"
"Lutra_dubia","recombined as","Lartetictis_dubia","Lartetictis_dubia","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Lartetictis",NA,NA,NA,NA,33815,36651,36905,41086,381181,NA,381169,381169,"Lartetictis","dubia"
"Lutra_n._sp._reevei","recombined as","Enhydra_reevei","Enhydra_reevei","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Enhydra",NA,NA,NA,"n. sp.",33815,36651,36905,41086,41107,NA,137332,137332,"Enhydra","reevei"
"Ailurus_anglicus","recombined as","Parailurus_anglicus","Parailurus_anglicus","species","species",NA,"Chordata","Mammalia","Carnivora","Ailuridae","Parailurus",NA,NA,NA,NA,33815,36651,36905,96674,41258,NA,43843,43843,"Parailurus","anglicus"
"Imagotaria_downsi_?",NA,"Imagotaria_downsi","Imagotaria_downsi","species","species",NA,"Chordata","Mammalia","Carnivora","Odobenidae","Imagotaria",NA,NA,NA,"?",33815,36651,36905,41336,36921,NA,71875,71875,"Imagotaria","downsi"
"Procyon_n._sp._priscus","subjective synonym of","Procyon_lotor","Procyon_lotor","species","species",NA,"Chordata","Mammalia","Carnivora","Procyonidae","Procyon",NA,NA,NA,"n. sp.",33815,36651,36905,41249,41262,NA,50731,52607,"Procyon","lotor"
"Cyonasua_brevirostris",NA,"Cyonasua_brevirostris","Cyonasua_brevirostris","species","species",NA,"Chordata","Mammalia","Carnivora","Procyonidae","Cyonasua",NA,NA,NA,NA,33815,36651,36905,41249,41255,NA,395169,395169,"Cyonasua","brevirostris"
"Arctocephalus_n._sp._caninus","subjective synonym of","Phocarctos_hookeri","Phocarctos_hookeri","species","species",NA,"Chordata","Mammalia","Carnivora","Otariidae","Phocarctos",NA,NA,NA,"n. sp.",33815,36651,36905,96678,71853,NA,143982,98716,"Phocarctos","hookeri"
"Ommatophoca_rossi","obsolete variant of","Ommatophoca_rossii","Ommatophoca_rossii","species","species",NA,"Chordata","Mammalia","Carnivora","Phocidae","Ommatophoca",NA,NA,NA,NA,33815,36651,36905,41186,72121,NA,81243,80797,"Ommatophoca","rossii"
"Phoca_n._sp._vitulinoides","recombined as","Nanophoca_vitulinoides","Nanophoca_vitulinoides","species","species",NA,"Chordata","Mammalia","Carnivora","Phocidae","Nanophoca",NA,NA,NA,"n. sp.",33815,36651,36905,41186,356182,NA,72140,72140,"Nanophoca","vitulinoides"
"n._gen._Puijila_n._sp._darwini",NA,"Puijila_darwini","Puijila_darwini","species","species",NA,"Chordata","Mammalia","Carnivora","NO_FAMILY_SPECIFIED","Puijila",NA,NA,"n. gen.","n. sp.",33815,36651,36905,NA,146163,NA,146165,146165,"Puijila","darwini"
"Cystophora_cristata",NA,"Cystophora_cristata","Cystophora_cristata","species","species",NA,"Chordata","Mammalia","Carnivora","Phocidae","Cystophora",NA,NA,NA,NA,33815,36651,36905,41186,36913,NA,80720,104983,"Cystophora","cristata"
"Phoca_(Phoca)_vitulina","recombined as","Phoca_vitulina","Phoca_vitulina","species","species",NA,"Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca",NA,NA,NA,33815,36651,36905,41186,36936,NA,148600,72268,"Phoca","vitulina"
"Phoca_(Histriophoca)_fasciata","recombined as","Histriophoca_fasciata","Histriophoca_fasciata","species","species",NA,"Chordata","Mammalia","Carnivora","Phocidae","Histriophoca","Histriophoca",NA,NA,NA,33815,36651,36905,41186,72259,NA,147026,150507,"Histriophoca","fasciata"
"Phoca_(Pusa)_hispida","recombined as","Pusa_hispida","Pusa_hispida","species","species",NA,"Chordata","Mammalia","Carnivora","Phocidae","Pusa","Pusa",NA,NA,NA,33815,36651,36905,41186,72256,NA,147300,80722,"Pusa","hispida"
"Lobodon_carcinophaga",NA,"Lobodon_carcinophaga","Lobodon_carcinophaga","species","species",NA,"Chordata","Mammalia","Carnivora","Phocidae","Lobodon",NA,NA,NA,NA,33815,36651,36905,41186,69131,NA,94091,94090,"Lobodon","carcinophaga"
"Leptonychotes_weddellii",NA,"Leptonychotes_weddellii","Leptonychotes_weddellii","species","species",NA,"Chordata","Mammalia","Carnivora","Phocidae","Leptonychotes",NA,NA,NA,NA,33815,36651,36905,41186,72123,NA,367355,80799,"Leptonychotes","weddellii"
"Ommatophoca_rossii",NA,"Ommatophoca_rossii","Ommatophoca_rossii","species","species",NA,"Chordata","Mammalia","Carnivora","Phocidae","Ommatophoca",NA,NA,NA,NA,33815,36651,36905,41186,72121,NA,80797,80797,"Ommatophoca","rossii"
"Eumetopias_jubatus",NA,"Eumetopias_jubatus","Eumetopias_jubatus","species","species",NA,"Chordata","Mammalia","Carnivora","Otariidae","Eumetopias",NA,NA,NA,NA,33815,36651,36905,96678,36919,NA,106238,104989,"Eumetopias","jubatus"
"Otaria_flavescens","subjective synonym of","Otaria_byronia","Otaria_byronia","species","species",NA,"Chordata","Mammalia","Carnivora","Otariidae","Otaria",NA,NA,NA,NA,33815,36651,36905,96678,36932,NA,148542,72200,"Otaria","byronia"
"Otaria_byronia",NA,"Otaria_byronia","Otaria_byronia","species","species",NA,"Chordata","Mammalia","Carnivora","Otariidae","Otaria",NA,NA,NA,NA,33815,36651,36905,96678,36932,NA,72200,72200,"Otaria","byronia"
"Pseudocyonopsis_cf._antiquus",NA,"Pseudocyonopsis_antiquus","Pseudocyonopsis_antiquus","species","species",NA,"Chordata","Mammalia","Carnivora","Amphicyonidae","Pseudocyonopsis",NA,NA,NA,"cf.",33815,36651,36905,41266,41295,NA,471968,471968,"Pseudocyonopsis","antiquus"
"Sivaonyx_n._sp._soriae",NA,"Sivaonyx_soriae","Sivaonyx_soriae","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Sivaonyx",NA,NA,NA,"n. sp.",33815,36651,36905,41086,41169,NA,156352,156352,"Sivaonyx","soriae"
"Sivaonyx_n._sp._senutae",NA,"Sivaonyx_senutae","Sivaonyx_senutae","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Sivaonyx",NA,NA,NA,"n. sp.",33815,36651,36905,41086,41169,NA,156353,156353,"Sivaonyx","senutae"
"Sivaonyx_hendeyi",NA,"Sivaonyx_hendeyi","Sivaonyx_hendeyi","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Sivaonyx",NA,NA,NA,NA,33815,36651,36905,41086,41169,NA,156354,156354,"Sivaonyx","hendeyi"
"Sivaonyx_ekecaman",NA,"Sivaonyx_ekecaman","Sivaonyx_ekecaman","species","species",NA,"Chordata","Mammalia","Carnivora","Mustelidae","Sivaonyx",NA,NA,NA,NA,33815,36651,36905,41086,41169,NA,156356,156355,"Sivaonyx","ekecaman"
