"SUBCLASSORSUPERORDER","ORDER","SUBORDERORSUPERFAMILY","FAMILY","SUBFAMILY","GENUS","SPECIES","SIDNUM","now_accepted_name","now_accepted_rank","MAX_AGE","MIN_AGE","now_continent"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Adroverictis","ginsburgi",85165,"Adroverictis_ginsburgi","species",11.2,8.9,"Europe"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Plioviverrops","orbignyi",20124,"Plioviverrops_orbignyi","species",11.2,5.3,"Europe"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Ictitherium","viverrinum",20125,"Ictitherium_viverrinum","species",15.2,5.3,"Europe | Asia"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Adcrocuta","eximia",20129,"Adcrocuta_eximia","species",12.049,2.6,"Europe | Asia | Africa"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Parataxidea","maraghana",20132,"Parataxidea_maraghana","species",8.9,5.3,"Europe | Asia"
"Eutheria","Carnivora","indet.","Mephitidae","indet.","Promephitis","lartetii",20133,"Promephitis_lartetii","species",8.9,5.3,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Promeles","palaeatticus",20134,"Promeles_palaeatticus","species",9.9,5.3,"Europe | Asia"
"Eutheria","Carnivora","Feliformia","Felidae","indet.","Metailurus","parvulus",20137,"Metailurus_parvulus","species",9.9,5.3,"Europe | Asia"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Hyaenictitherium","wongii",31519,"Hyaenictitherium_wongii","species",11.2,2.6,"Europe | Asia"
"Eutheria","Carnivora","Feliformia","Felidae","indet.","Paramachaerodus","orientalis",20141,"Paramachaerodus_orientalis","species",9.9,5,"Asia | Europe"
"Eutheria","Carnivora","indet.","Ursidae","Ursinae","Indarctos","maraghanus",31448,"Indarctos_maraghanus","species",8.9,5.3,"Asia"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Parataxidea","polaki",34071,"Parataxidea_polaki","species",8.9,7.1,"Asia"
"Eutheria","Carnivora","Feliformia","Felidae","indet.","Pristifelis","attica",85166,"Pristifelis_attica","species",11.2,5.3,"Asia | Europe"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Lycyaena","chaeretis",20128,"Lycyaena_chaeretis","species",9.9,5.3,"Europe | Asia"
"Eutheria","Carnivora","indet.","Ursidae","Ursinae","Indarctos","atticus",20131,"Indarctos_atticus","species",9.9,5.3,"Europe | Asia"
"Eutheria","Carnivora","Feliformia","Felidae","Machairodontinae","Amphimachairodus","giganteus",20135,"Amphimachairodus_giganteus","species",9.9,3.55,"Europe | Asia"
"Eutheria","Carnivora","Feliformia","Felidae","indet.","Metailurus","major",20138,"Metailurus_major","species",11.2,5.3,"Europe | Asia | Africa"
"Eutheria","Carnivora","Caniformia","Mustelidae","Lutrinae","Enhydriodon","latipes",20144,"Enhydriodon_latipes","species",7.6,7.1,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Martes","woodwardi",20145,"Martes_woodwardi","species",7.6,7.1,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Sinictis","pentelici",20146,"Sinictis_pentelici","species",9.9,7.1,"Europe | Asia"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Hyaenictis","graeca",20149,"Hyaenictis_graeca","species",15.97,7.1,"Europe | Africa"
"Eutheria","Carnivora","Caniformia","Ailuridae","Simocyoninae","Simocyon","primigenius",31602,"Simocyon_primigenius","species",9.9,5.3,"Europe | Asia"
"Eutheria","Carnivora","Caniformia","Amphicyonidae","indet.","Ictiocyon","dehmi",29360,"Ictiocyon_dehmi","species",17.2,16.4,"Europe"
"Eutheria","Carnivora","indet.","Herpestidae","indet.","Herpestes","dissimilis",20537,"Herpestes_dissimilis","species",17.2,11.056,"Europe"
"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Felis","vireti",24805,"Felis_vireti","species",19.5,9.5365,"Europe"
"Eutheria","Carnivora","indet.","Ursidae","Hemicyoninae","Plithocyon","conquense",24492,"Plithocyon_conquense","species",17.2,14.2,"Europe"
"Eutheria","Carnivora","indet.","Ursidae","Hemicyoninae","Hemicyon","mayorali",25692,"Hemicyon_mayorali","species",16.4,14.2,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Mustela","larteti",23696,"Mustela_larteti","species",12.85,11.2,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Palaeomeles","pachecoi",21059,"Palaeomeles_pachecoi","species",12.85,11.056,"Europe"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Ictitherium","aguirrei",24817,"Ictitherium_aguirrei","species",12.85,11.2,"Europe"
"Eutheria","Carnivora","Feliformia","Viverridae","indet.","Semigenetta","grandis",23716,"Semigenetta_grandis","species",12.090666666667,9.9,"Europe"
"Eutheria","Carnivora","indet.","Mephitidae","indet.","Promephitis","pristinidens",20109,"Promephitis_pristinidens","species",9.9,8.9,"Europe"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Thalassictis","robusta",20126,"Thalassictis_robusta","species",11.2,5.3,"Europe | Asia"
"Eutheria","Carnivora","indet.","Mephitidae","indet.","Plesiomeles","cajali",20162,"Plesiomeles_cajali","species",9.9,8.9,"Europe"
"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Felis","antediluviana",23712,"Felis_antediluviana","species",9.9,8.9,"Europe"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Hyaenictis","almerai",23713,"Hyaenictis_almerai","species",11.2,8.9,"Europe"
"Eutheria","Carnivora","Feliformia","Felidae","indet.","Stenailurus","teilhardi",20166,"Stenailurus_teilhardi","species",7.6,7.1,"Europe"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Plioviverrops","guerini",20170,"Plioviverrops_guerini","species",8.9,5.3,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Paludolutra","lluecai",20158,"Paludolutra_lluecai","species",7.6,5.3,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Baranogale","adroveri",20160,"Baranogale_adroveri","species",8.9,5.3,"Europe"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Hyaenictitherium","hipparionum",23706,"Hyaenictitherium_hipparionum","species",15.97,5.3,"Europe | Asia"
"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Eucyon","cipio",34120,"Eucyon_cipio","species",7.6,7.1,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","Lutrinae","Sivaonyx","lehmani",20159,"Sivaonyx_lehmani","species",7.6,5.3,"Europe"
"Eutheria","Carnivora","Feliformia","Felidae","indet.","Fortunictis","acerensis",29355,"Fortunictis_acerensis","species",7.6,5.3,"Europe"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Hyaenictitherium","hyaenoides",20142,"Hyaenictitherium_hyaenoides","species",9.9,5.3,"Europe | Asia"
"Eutheria","Carnivora","indet.","Ursidae","Ursinae","Agriotherium","roblesi",20156,"Agriotherium_roblesi","species",7.1,5.3,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","Ischyrictini","Plesiogulo","monspessulanus",20157,"Plesiogulo_monspessulanus","species",7.1,5,"Europe | Africa"
"Eutheria","Carnivora","Caniformia","Amphicyonidae","indet.","Meiniogale","getti",20168,"Meiniogale_getti","species",17.2,6.179,"Europe"
"Eutheria","Carnivora","Caniformia","Canidae","indet.","Nyctereutes","donnezani",21257,"Nyctereutes_donnezani","species",6.252,2.5,"Europe | Asia"
"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Felis","christoli",22391,"Felis_christoli","species",6.252,5,"Europe"
"Eutheria","Carnivora","Feliformia","Felidae","indet.","Paramachaerodus","maximiliani",22392,"Paramachaerodus_maximiliani","species",8.9,5.3,"Europe | Asia"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Lutra","affinis",22522,"Lutra_affinis","species",7.1,5,"Europe"
"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Eucyon","debonisi",34054,"Eucyon_debonisi","species",6.252,6.179,"Europe"
"Eutheria","Carnivora","indet.","Percrocutidae","indet.","Percrocuta","minor",20187,"Percrocuta_minor","species",11.2,5.3,"Europe | Asia"
"Eutheria","Carnivora","indet.","Ursidae","Ursinae","Indarctos","arctoides",20178,"Indarctos_arctoides","species",11.2,5.3,"Europe | Africa | Asia"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Martes","collongensis",20140,"Martes_collongensis","species",17.2,14.2,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Martes","cadeoti",20192,"Martes_cadeoti","species",17.2,14.2,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Plesiogale","postfelina",24477,"Plesiogale_postfelina","species",19.5,14.2,"Europe"
"Eutheria","Carnivora","Feliformia","Viverridae","indet.","Viverrictis","vetusta",24500,"Viverrictis_vetusta","species",17.2,14.2,"Europe"
"Eutheria","Carnivora","indet.","Herpestidae","indet.","Leptoplesictis","atavus",24501,"Leptoplesictis_atavus","species",17.2,14.2,"Europe"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Plioviverrops","gervaisi",24502,"Plioviverrops_gervaisi","species",17.2,14.2,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Iberictis","azanzae",21268,"Iberictis_azanzae","species",17.2,16.4,"Europe"
"Eutheria","Carnivora","indet.","Barbourofelidae","indet.","Afrosmilus","hispanicus",82364,"Afrosmilus_hispanicus","species",17.2,16.4,"Europe"
"Eutheria","Carnivora","Feliformia","Viverridae","indet.","Semigenetta","repelini",24512,"Semigenetta_repelini","species",17.2,14.2,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Mustela","palaeosinensis",31590,"Mustela_palaeosinensis","species",11.63,5.3,"Europe | Asia"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Adcrocuta","eximia",23864,"Adcrocuta_eximia","species",9.426,7.1,"Europe | Asia"
"Eutheria","Carnivora","Caniformia","Mustelidae","Ischyrictini","Plesiogulo","brachygnathus",20528,"Plesiogulo_brachygnathus","species",9.9,5.3,"Europe | Asia"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Martes","basilii",20543,"Martes_basilii","species",7.6,7.1,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Mellivora","benfieldi",20544,"Mellivora_benfieldi","species",7.1,1.88,"Europe | Africa"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Plioviverrops","faventinus",20545,"Plioviverrops_faventinus","species",7.1,5,"Europe"
"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Eucyon","monticinensis",23649,"Eucyon_monticinensis","species",7.1,4.896,"Europe"
"Eutheria","Carnivora","indet.","Ursidae","Ailuropodinae","Agriarctos","depereti",84430,"Agriarctos_depereti","species",9.9,8.9,"Europe"
"Eutheria","Carnivora","indet.","Ursidae","Hemicyoninae","Hemicyon","sansaniensis",27691,"Hemicyon_sansaniensis","species",17.2,14.2,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","Ischyrictini","Plesiogulo","crassa",20198,"Plesiogulo_crassa","species",11.63,5.3,"Asia | Europe"
"Eutheria","Carnivora","Feliformia","Felidae","Machairodontinae","Amphimachairodus","kurteni",20557,"Amphimachairodus_kurteni","species",11.63,5.3,"Asia"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Hyaenictitherium","hyaenoides",22333,"Hyaenictitherium_hyaenoides","species",11.63,5.3,"Asia"
"Eutheria","Carnivora","Feliformia","Viverridae","indet.","Euboictis","aliverensis",22927,"Euboictis_aliverensis","species",17.2,16.4,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Baranogale","antiqua",21205,"Baranogale_antiqua","species",5.3,0.781,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Baranogale","helbingi",22092,"Baranogale_helbingi","species",5.3,2.263,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Vormela","petenyii",25544,"Vormela_petenyii","species",5.3,1.9,"Europe"
"Eutheria","Carnivora","indet.","Mephitidae","indet.","Promephitis","brevirostris",33761,"Promephitis_brevirostris","species",7.1,5.3,"Asia"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Miohyaenotherium","bessarabicum",20506,"Miohyaenotherium_bessarabicum","species",9.105,7.1,"Europe | Asia"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Hyaenictitherium","parvum",20517,"Hyaenictitherium_parvum","species",9.9,5.3,"Europe | Asia | Africa"
"Eutheria","Carnivora","indet.","Percrocutidae","indet.","Dinocrocuta","robusta",20509,"Dinocrocuta_robusta","species",11.2,8.9,"Europe"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Thalassictis","montadai",23582,"Thalassictis_montadai","species",11.2,8.9,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Martes","khelifensis",86136,"Martes_khelifensis","species",15.97,13.8,"Africa"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Mellalictis","mellalensis",86137,"Mellalictis_mellalensis","species",15.97,13.8,"Africa"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Ictitherium","arambourgi",86138,"Ictitherium_arambourgi","species",15.97,13.8,"Africa"
"Eutheria","Carnivora","indet.","Percrocutidae","indet.","Dinocrocuta","algeriensis",32033,"Dinocrocuta_algeriensis","species",11.2,5.3,"Africa"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Ictitherium","pannonicum",20171,"Ictitherium_pannonicum","species",9.9,5.3,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Martes","lefkonensis",23018,"Martes_lefkonensis","species",7.1,5,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Promeles","macedonicus",23019,"Promeles_macedonicus","species",7.1,5,"Europe"
"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Vulpes","alopecoides",21196,"Vulpes_alopecoides","species",5,0.0117,"Europe | Asia"
"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Lynx","issiodorensis",21197,"Lynx_issiodorensis","species",5.333,0.0117,"Europe | Asia | Africa"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Pliocrocuta","perrieri",21202,"Pliocrocuta_perrieri","species",5.333,0.0117,"Europe | Asia | Africa"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Chasmaporthetes","lunensis",21203,"Chasmaporthetes_lunensis","species",5.3,0.774,"Europe | Asia"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Parameles","ferus",22267,"Parameles_ferus","species",5,3.55,"Europe"
"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","ruscinensis",22326,"Ursus_ruscinensis","species",5.3,3.55,"Europe"
"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Eucyon","odessanus",23828,"Eucyon_odessanus","species",5.3,1.9,"Europe | Asia"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Mustela","putorius",25270,"Mustela_putorius","species",5,0,"Europe | Asia"
"Eutheria","Carnivora","Feliformia","Felidae","Machairodontinae","Homotherium","latidens",27364,"Homotherium_latidens","species",5.333,0.0117,"Europe | Africa | Asia"
"Eutheria","Carnivora","Feliformia","Felidae","Machairodontinae","Dinofelis","cristata",33271,"Dinofelis_cristata","species",7.6,0.52066666666667,"Europe | Asia"
"Eutheria","Carnivora","Feliformia","Viverridae","Viverrinae","Viverra","oeningensis",20539,"Viverra_oeningensis","species",14.2,11.2,"Europe"
"Eutheria","Carnivora","indet.","Ursidae","Ursinae","Ursavus","ehrenbergi",24496,"Ursavus_ehrenbergi","species",7.6,7.1,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","Lutrinae","Enhydriodon","campanii",22485,"Enhydriodon_campanii","species",8.9,7.1,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Tyrrhenolutra","helbingi",23636,"Tyrrhenolutra_helbingi","species",8.9,7.1,"Europe"
"Eutheria","Carnivora","indet.","Percrocutidae","indet.","Dinocrocuta","senyureki",20186,"Dinocrocuta_senyureki","species",11.2,7.95,"Asia"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Ictitherium","intuberculatum",20194,"Ictitherium_intuberculatum","species",11.2,7.1,"Asia"
"Eutheria","Carnivora","indet.","Barbourofelidae","indet.","Barbourofelis","piveteaui",23575,"Barbourofelis_piveteaui","species",11.592,8.9,"Asia | Europe"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Belbus","beaumonti",20559,"Belbus_beaumonti","species",7.6,7.1,"Asia | Europe"
"Eutheria","Carnivora","Feliformia","Felidae","indet.","Miomachairodus","pseudailuroides",20185,"Miomachairodus_pseudailuroides","species",12.85,9.647,"Asia"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Protictitherium","cingulatum",20196,"Protictitherium_cingulatum","species",12.85,9.9,"Asia"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Ictitherium","tauricum",23581,"Ictitherium_tauricum","species",11,7.1,"Asia | Europe"
"Eutheria","Carnivora","indet.","Ursidae","Ursinae","Ursavus","depereti",20547,"Ursavus_depereti","species",11.2,7.14,"Europe"
"Eutheria","Carnivora","Caniformia","Amphicyonidae","indet.","Haplocyonoides","ponticus",24490,"Haplocyonoides_ponticus","species",11.2,9.9,"Europe"
"Eutheria","Carnivora","indet.","Mephitidae","indet.","Promephitis","gaudryi",24491,"Promephitis_gaudryi","species",11.2,9.9,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Martes","jaegeri",24506,"Martes_jaegeri","species",11.2,7.6,"Europe"
"Eutheria","Carnivora","indet.","Mephitidae","indet.","Nannomephitis","crassidens",20500,"Nannomephitis_crassidens","species",7.6,5.3,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Paramartes","pococki",20501,"Paramartes_pococki","species",7.6,5.3,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Polgardia","pannonica",20502,"Polgardia_pannonica","species",7.6,5.3,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","Eomellivorini","Eomellivora","hungarica",86862,"Eomellivora_hungarica","species",7.6,5.3,"Europe"
"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","arvernensis",22250,"Ursus_arvernensis","species",5.3,2.5,"Europe | Asia"
"Eutheria","Carnivora","Caniformia","Ailuridae","Ailurinae","Parailurus","anglicus",22320,"Parailurus_anglicus","species",5,2.5,"Europe"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Allohyaena","kadici",20518,"Allohyaena_kadici","species",8.9,7.6,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Taxodon","hessicum",24509,"Taxodon_hessicum","species",8.9,7.6,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Mustela","majori",23664,"Mustela_majori","species",8.9,7.1,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Paludolutra","maremmana",23665,"Paludolutra_maremmana","species",8.9,7.1,"Europe"
"Eutheria","Carnivora","indet.","Ursidae","Ursinae","Indarctos","anthracitis",23666,"Indarctos_anthracitis","species",8.9,5.3,"Europe"
"Eutheria","Carnivora","indet.","Mephitidae","indet.","Promephitis","maeotica",20504,"Promephitis_maeotica","species",9.9,5.3,"Europe | Asia"
"Eutheria","Carnivora","Feliformia","Felidae","Machairodontinae","Amphimachairodus","copei",20505,"Amphimachairodus_copei","species",9.9,8.9,"Europe"
"Eutheria","Carnivora","Feliformia","Felidae","indet.","Metailurus","boodon",24129,"Metailurus_boodon","species",9.9,8.9,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","Eomellivorini","Eomellivora","ursogulo",86861,"Eomellivora_ursogulo","species",9.9,8.9,"Europe"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Adcrocuta","eximia",23901,"Adcrocuta_eximia","species",9.426,9.311,"Europe"
