"MDD_species_id","MDD_syn_ID","MDD_root_name","MDD_order","MDD_family","MDD_genus","MDD_species","MDD_validity","MDD_original_combination","MDD_author","MDD_year","MDD_authority_parentheses","MDD_actual_rank","MDD_continent"
1005987,100032459,"savanicola","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_libyca_savanicola","Dekeyser",1950,"0","subspecies","Africa|Asia|Europe"
1005987,100055663,"libyca","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_libyca_libyca","Setzer",1956,"0","subspecies","Africa|Asia|Europe"
1005987,100055664,"ugandae","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_libyca_ugandae","Setzer",1956,"0","subspecies","Africa|Asia|Europe"
1005987,100004258,"gordoni","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_silvestris_gordoni","D. L. Harrison",1968,"0","subspecies","Africa|Asia|Europe"
1005987,100039516,"lybica","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_silvestris_lybica","Kurtén",1968,"0","subspecies","Africa|Asia|Europe"
1005987,100051845,"libyca","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_sylvestris_libyca","D. J. Osborn & Helmy",1980,"0","subspecies","Africa|Asia|Europe"
1005987,100051840,"tristrami","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_sylvestris_tristrami","D. J. Osborn & Helmy",1980,"0","subspecies","Africa|Asia|Europe"
1005987,100039506,"cafra","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_silvestris_cafra","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe"
1005987,100039508,"caudata","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_silvestris_caudata","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe"
1005987,100039509,"chutuchta","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_silvestris_chutuchta","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe"
1005987,100039510,"foxi","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_silvestris_foxi","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe"
1005987,100039512,"griselda","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_silvestris_griselda","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe"
1005987,100039513,"haussa","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_silvestris_haussa","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe"
1005987,100039514,"iraki","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_silvestris_iraki","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe"
1005987,100039517,"mellandi","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_silvestris_mellandi","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe"
1005987,100039518,"nesterovi","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_silvestris_nesterovi","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe"
1005987,100039519,"ocreata","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_silvestris_ocreata","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe"
1005987,100039520,"ornata","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_silvestris_ornata","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe"
1005987,100039521,"reyi","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_silvestris_reyi","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe"
1005987,100039522,"rubida","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_silvestris_rubida","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe"
1005987,100039591,"sardiniae","Carnivora","Felidae","Felis","Felis_lybica","synonym","Lynx_lynx_sardiniae","Wozencraft",2005,"1","subspecies","Africa|Asia|Europe"
1005987,100039523,"tristrami","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_silvestris_tristrami","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe"
1005987,100039524,"ugandae","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_silvestris_ugandae","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe"
1005987,100047858,"issikulensis","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_silvestris_issikulensis","A. T. Smith & Xie Yan",2008,"0","subspecies","Africa|Asia|Europe"
1005987,100047860,"vellerosa","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_silvestris_vellerosa","A. T. Smith & Xie Yan",2008,"0","subspecies","Africa|Asia|Europe"
1005987,100043090,"brockmani","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_silvestris_brockmani","D. E. Wilson & Mittermeier",2009,"0","subspecies","Africa|Asia|Europe"
1005987,100043089,"pyrrha","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_silvestris_pyrrhus","D. E. Wilson & Mittermeier",2009,"0","subspecies","Africa|Asia|Europe"
1005987,100043088,"sarda","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_silvestris_sarda","D. E. Wilson & Mittermeier",2009,"0","subspecies","Africa|Asia|Europe"
1005988,100031652,"margueritei","Carnivora","Felidae","Felis","Felis_margarita","synonym","Felis_libyca_margueritei","Trouessart",1904,"0","subspecies","Africa|Asia"
1005988,100032234,"marguerittei","Carnivora","Felidae","Felis","Felis_margarita","synonym","Felis_ocreata_marguerittei","Trouessart",1905,"0","subspecies","Africa|Asia"
1005988,100004261,"airensis","Carnivora","Felidae","Felis","Felis_margarita","synonym","Felis_margarita_airensis","Pocock",1938,"0","subspecies","Africa|Asia"
1005988,100030904,"meinertzhageni","Carnivora","Felidae","Felis","Felis_margarita","synonym","Felis_margarita_meinertzhageni","Pocock",1938,"0","subspecies","Africa|Asia"
1005988,100039502,"margarita","Carnivora","Felidae","Felis","Felis_margarita","synonym","Felis_margarita_margarita","Pocock",1951,"0","subspecies","Africa|Asia"
1005988,100059204,"thinobia","Carnivora","Felidae","Felis","Felis_margarita","synonym","Felis_margarita_thinobius","Pocock",1951,"0","subspecies","Africa|Asia"
1005988,100004262,"scheffeli","Carnivora","Felidae","Felis","Felis_margarita","synonym","Felis_margarita_scheffeli","Hemmer",1974,"0","subspecies","Africa|Asia"
1005988,100004263,"harrisoni","Carnivora","Felidae","Felis","Felis_margarita","synonym","Felis_margarita_harrisoni","Hemmer, Grubb, & Groves",1976,"0","subspecies","Africa|Asia"
1005988,100039503,"thinobia","Carnivora","Felidae","Felis","Felis_margarita","synonym","Felis_margarita_thinobia","Wozencraft",2005,"0","subspecies","Africa|Asia"
1005989,100058727,"nigripes","Carnivora","Felidae","Felis","Felis_nigripes","synonym","Microfelis_nigripes_nigripes","Shortridge",1934,"1","subspecies","Africa"
1005989,100058728,"thomasi","Carnivora","Felidae","Felis","Felis_nigripes","synonym","Microfelis_nigripes_thomasi","Shortridge",1934,"1","subspecies","Africa"
1005989,100039504,"nigripes","Carnivora","Felidae","Felis","Felis_nigripes","synonym","Felis_nigripes_nigripes","Wozencraft",2005,"0","subspecies","Africa"
1005990,100031185,"fera","Carnivora","Felidae","Felis","Felis_silvestris","synonym","Felis_catus_ferus","von Schreber",1775,"0","subspecies","Asia|Europe"
1005990,100004266,"fera","Carnivora","Felidae","Felis","Felis_silvestris","synonym","Felis_catus_ferus","Erxleben",1777,"0","subspecies","Asia|Europe"
1005990,100053095,"sylvestris","Carnivora","Felidae","Felis","Felis_silvestris","synonym","Felis_catus_sylvestris","de Brincken",1828,"0","subspecies","Asia|Europe"
1005990,100004271,"morea","Carnivora","Felidae","Felis","Felis_silvestris","synonym","Felis_catus_morea","Trouessart",1904,"0","subspecies","Asia|Europe"
1005990,100004272,"caucasica","Carnivora","Felidae","Felis","Felis_silvestris","synonym","Felis_catus_caucasicus","Satunin",1906,"0","subspecies","Asia|Europe"
1005990,100039511,"grampia","Carnivora","Felidae","Felis","Felis_silvestris","synonym","Felis_silvestris_grampia","G. S. Miller",1912,"0","subspecies","Asia|Europe"
1005990,100039505,"silvestris","Carnivora","Felidae","Felis","Felis_silvestris","synonym","Felis_silvestris_silvestris","G. S. Miller",1912,"0","subspecies","Asia|Europe"
1005990,100050945,"tartessia","Carnivora","Felidae","Felis","Felis_silvestris","synonym","Felis_silvestris_tartessia","G. S. Miller",1912,"0","subspecies","Asia|Europe"
1005990,100004275,"trapezia","Carnivora","Felidae","Felis","Felis_silvestris","synonym","Felis_sylvestris_trapezia","Blackler",1916,"0","subspecies","Asia|Europe"
1005990,100004277,"euxina","Carnivora","Felidae","Felis","Felis_silvestris","synonym","Felis_silvestris_euxina","Pocock",1943,"0","subspecies","Asia|Europe"
1005990,100030249,"hamadryas","Carnivora","Felidae","Felis","Felis_silvestris","synonym","Felis_silvestris_hamadryas","Kurtén in Kurtén & Poulianos",1977,"0","subspecies","Asia|Europe"
1005990,100039507,"caucasica","Carnivora","Felidae","Felis","Felis_silvestris","synonym","Felis_silvestris_caucasica","Wozencraft",2005,"0","subspecies","Asia|Europe"
1005832,100005280,"luteola","Carnivora","Mustelidae","Galictis","Galictis_cuja","synonym","Grison_furax_luteolus","O. Thomas",1907,"1","subspecies","South America"
1005832,100005281,"melina","Carnivora","Mustelidae","Galictis","Galictis_cuja","synonym","Grison_furax_melinus","O. Thomas",1912,"1","subspecies","South America"
1005832,100039084,"luteola","Carnivora","Mustelidae","Galictis","Galictis_cuja","synonym","Galictis_cuja_luteola","S. Anderson",1997,"0","subspecies","South America"
1005832,100039081,"cuja","Carnivora","Mustelidae","Galictis","Galictis_cuja","synonym","Galictis_cuja_cuja","Wozencraft",2005,"0","subspecies","South America"
1005832,100039082,"furax","Carnivora","Mustelidae","Galictis","Galictis_cuja","synonym","Galictis_cuja_furax","Wozencraft",2005,"0","subspecies","South America"
1005832,100039083,"huronax","Carnivora","Mustelidae","Galictis","Galictis_cuja","synonym","Galictis_cuja_huronax","Wozencraft",2005,"0","subspecies","South America"
1005833,100030763,"fossilis","Carnivora","Mustelidae","Galictis","Galictis_vittata","synonym","Galictis_allamandi_fossilis","Nehring",1886,"0","subspecies","North America|South America"
1005833,100039085,"vittata","Carnivora","Mustelidae","Galictis","Galictis_vittata","synonym","Galictis_vittata_vittata","Husson",1978,"0","subspecies","North America|South America"
1005833,100039086,"andina","Carnivora","Mustelidae","Galictis","Galictis_vittata","synonym","Galictis_vittata_andina","S. Anderson",1997,"0","subspecies","North America|South America"
1005833,100039087,"brasiliensis","Carnivora","Mustelidae","Galictis","Galictis_vittata","synonym","Galictis_vittata_brasiliensis","Wozencraft",2005,"0","subspecies","North America|South America"
1005833,100039088,"canastra","Carnivora","Mustelidae","Galictis","Galictis_vittata","synonym","Galictis_vittata_canaster","Wozencraft",2005,"0","subspecies","North America|South America"
1006032,100004080,"dambrensis","Carnivora","Eupleridae","Galidia","Galidia_elegans","synonym","Galidia_elegans_dambrensis","Tate & A. L. Rand",1941,"0","subspecies","Africa"
1006032,100004081,"occidentalis","Carnivora","Eupleridae","Galidia","Galidia_elegans","synonym","Galidia_elegans_occidentalis","Albignac",1971,"0","subspecies","Africa"
1006032,100036275,"elegans","Carnivora","Eupleridae","Galidia","Galidia_elegans","synonym","Galidia_elegans_elegans","Coetzee",1971,"0","subspecies","Africa"
1006033,100036276,"fasciata","Carnivora","Eupleridae","Galidictis","Galidictis_fasciata","synonym","Galidictis_fasciata_fasciata","Coetzee",1971,"0","subspecies","Africa"
1006033,100036277,"striata","Carnivora","Eupleridae","Galidictis","Galidictis_fasciata","synonym","Galidictis_fasciata_striata","Coetzee",1971,"0","subspecies","Africa"
1006033,100039478,"striata","Carnivora","Eupleridae","Galidictis","Galidictis_fasciata","synonym","Galidictis_fasciata_striatus","Wozencraft",2005,"0","subspecies","Africa"
1006076,100006668,"hintoni","Carnivora","Viverridae","Genetta","Genetta_angolensis","synonym","Genetta_genetta_hintoni","E. Schwarz",1929,"0","subspecies","Africa"
1006078,100006670,"cristata","Carnivora","Viverridae","Genetta","Genetta_cristata","species","Genetta_servalina_cristata","Hayman in Sanderson",1940,"0","subspecies","Africa"
1006079,100058733,"bella","Carnivora","Viverridae","Genetta","Genetta_felina","synonym","Genetta_felina_bella","Shortridge",1934,"0","subspecies","Africa"
1006079,100058732,"felina","Carnivora","Viverridae","Genetta","Genetta_felina","synonym","Genetta_felina_felina","Shortridge",1934,"0","subspecies","Africa"
1006079,100036346,"felina","Carnivora","Viverridae","Genetta","Genetta_felina","synonym","Genetta_genetta_felina","Shortridge",1942,"0","subspecies","Africa"
1006079,100036348,"bella","Carnivora","Viverridae","Genetta","Genetta_felina","synonym","Genetta_genetta_bella","Coetzee",1971,"0","subspecies","Africa"
1006082,100006690,"zuluensis","Carnivora","Viverridae","Genetta","Genetta_fieldiana","synonym","Genetta_rubiginosa_zuluensis","A. Roberts",1924,"0","subspecies","Africa"
1006082,100054721,"stuhlmanni","Carnivora","Viverridae","Genetta","Genetta_fieldiana","synonym","Genetta_stuhlmanni_stuhlmanni","Granvik",1924,"0","subspecies","Africa"
1006082,100006691,"soror","Carnivora","Viverridae","Genetta","Genetta_fieldiana","synonym","Genetta_tigrina_soror","E. Schwarz",1929,"0","subspecies","Africa"
1006082,100006692,"albiventris","Carnivora","Viverridae","Genetta","Genetta_fieldiana","synonym","Genetta_rubiginosa_albiventris","A. Roberts",1932,"0","subspecies","Africa"
1006082,100058735,"albiventris","Carnivora","Viverridae","Genetta","Genetta_fieldiana","synonym","Genetta_albiventris_albiventris","Shortridge",1934,"0","subspecies","Africa"
1006082,100036350,"aequatorialis","Carnivora","Viverridae","Genetta","Genetta_fieldiana","synonym","Genetta_tigrina_aequatorialis","Setzer",1956,"0","subspecies","Africa"
1006082,100057489,"fieldiana","Carnivora","Viverridae","Genetta","Genetta_fieldiana","synonym","Genetta_tigrina_fieldiana","Eisentraut",1963,"0","subspecies","Africa"
1006082,100006694,"schoutedeni","Carnivora","Viverridae","Genetta","Genetta_fieldiana","synonym","Genetta_pardina_schoutedeni","Crawford-Cabral",1970,"0","subspecies","Africa"
1006082,100036351,"deorum","Carnivora","Viverridae","Genetta","Genetta_fieldiana","synonym","Genetta_tigrina_deorum","Coetzee",1971,"0","subspecies","Africa"
1006082,100036352,"erlangeri","Carnivora","Viverridae","Genetta","Genetta_fieldiana","synonym","Genetta_tigrina_erlangeri","Coetzee",1971,"0","subspecies","Africa"
1006082,100036353,"gleimi","Carnivora","Viverridae","Genetta","Genetta_fieldiana","synonym","Genetta_tigrina_gleimi","Coetzee",1971,"0","subspecies","Africa"
1006082,100036357,"insularis","Carnivora","Viverridae","Genetta","Genetta_fieldiana","synonym","Genetta_tigrina_insularis","Coetzee",1971,"0","subspecies","Africa"
1006082,100036354,"schraderi","Carnivora","Viverridae","Genetta","Genetta_fieldiana","synonym","Genetta_tigrina_schraderi","Coetzee",1971,"0","subspecies","Africa"
1006082,100036355,"stuhlmanni","Carnivora","Viverridae","Genetta","Genetta_fieldiana","synonym","Genetta_tigrina_stuhlmanni","Coetzee",1971,"0","subspecies","Africa"
1006082,100036356,"suahelica","Carnivora","Viverridae","Genetta","Genetta_fieldiana","synonym","Genetta_tigrina_suahelica","Coetzee",1971,"0","subspecies","Africa"
1006082,100043154,"letabae","Carnivora","Viverridae","Genetta","Genetta_fieldiana","synonym","Genetta_maculata_letabae","D. E. Wilson & Mittermeier",2009,"0","subspecies","Africa"
1006082,100043153,"maculata","Carnivora","Viverridae","Genetta","Genetta_fieldiana","synonym","Genetta_maculata_maculata","D. E. Wilson & Mittermeier",2009,"0","subspecies","Africa"
1006082,100043155,"zambesiana","Carnivora","Viverridae","Genetta","Genetta_fieldiana","synonym","Genetta_maculata_zambesiana","D. E. Wilson & Mittermeier",2009,"0","subspecies","Africa"
1006080,100006696,"gallica","Carnivora","Viverridae","Genetta","Genetta_genetta","synonym","Viverra_genetta_gallica","Oken",1816,"1","subspecies","Africa|Asia|Europe"
1006080,100006697,"hispanica","Carnivora","Viverridae","Genetta","Genetta_genetta","synonym","Viverra_genetta_hispanica","Oken",1816,"1","subspecies","Africa|Asia|Europe"
1006080,100006713,"terraesanctae","Carnivora","Viverridae","Genetta","Genetta_genetta","synonym","Genetta_terrae_sanctae","O. R. Neumann",1902,"0","subspecies","Africa|Asia|Europe"
1006080,100006714,"balearica","Carnivora","Viverridae","Genetta","Genetta_genetta","synonym","Genetta_genetta_balearica","O. Thomas",1902,"0","subspecies","Africa|Asia|Europe"
1006080,100036347,"genetta","Carnivora","Viverridae","Genetta","Genetta_genetta","synonym","Genetta_genetta_genetta","G. S. Miller",1912,"0","subspecies","Africa|Asia|Europe"
1006080,100050944,"rhodanica","Carnivora","Viverridae","Genetta","Genetta_genetta","synonym","Genetta_genetta_rhodanica","G. S. Miller",1912,"0","subspecies","Africa|Asia|Europe"
1006080,100006718,"tedescoi","Carnivora","Viverridae","Genetta","Genetta_genetta","synonym","Genetta_dongolana_tedescoi","De Beaux",1924,"0","subspecies","Africa|Asia|Europe"
1006080,100006719,"lusitanica","Carnivora","Viverridae","Genetta","Genetta_genetta","synonym","Genetta_genetta_lusitanica","de Seabra",1924,"0","subspecies","Africa|Asia|Europe"
1006080,100058731,"pulchra","Carnivora","Viverridae","Genetta","Genetta_genetta","synonym","Genetta_felina_pulchra","Shortridge",1934,"0","subspecies","Africa|Asia|Europe"
1006080,100036349,"pulchra","Carnivora","Viverridae","Genetta","Genetta_genetta","synonym","Genetta_genetta_pulchra","J. Eric Hill & T. D. Carter",1941,"0","subspecies","Africa|Asia|Europe"
1006080,100006720,"pyrenaica","Carnivora","Viverridae","Genetta","Genetta_genetta","synonym","Genetta_genetta_pyrenaica","Bourdelle & De Zillière",1951,"0","subspecies","Africa|Asia|Europe"
1006080,100036368,"senegalensis","Carnivora","Viverridae","Genetta","Genetta_genetta","synonym","Genetta_genetta_senegalensis","Setzer",1956,"0","subspecies","Africa|Asia|Europe"
1006080,100006721,"isabelae","Carnivora","Viverridae","Genetta","Genetta_genetta","synonym","Genetta_genetta_isabelae","M. Delibes",1977,"0","subspecies","Africa|Asia|Europe"
